name,chr,start,end,PrL.prob,geneName,location
prL47436,chr7,110731487.0,110732486.0,0.5112,Ampd3,intergenic
prL47437,chr8,24553529.0,24554528.0,0.5112,Ido2,genic
prL47438,chr8,84685102.0,84686101.0,0.5112,Nacc1,genic
prL47439,chr9,37782416.0,37783415.0,0.5112,Olfr875,downstream
prL47440,chrX,12154875.0,12155874.0,0.5112,Bcor,genic
prL47441,chr1,135251424.0,135252423.0,0.5111,AC130277.2,genic
prL47442,chr1,178320870.0,178321869.0,0.5111,Fam36a,genic
prL47443,chr11,4252998.0,4253997.0,0.5111,Lif,upstream
prL47444,chr11,50621499.0,50622498.0,0.5111,Adamts2,genic
prL47445,chr11,78483499.0,78484498.0,0.5111,Sarm1,overlapTSS
prL47446,chr11,116021687.0,116022686.0,0.5111,H3f3b,genic
prL47447,chr11,120149687.0,120150686.0,0.5111,Slc38a10,genic
prL47448,chr12,86833051.0,86834050.0,0.5111,AC110377.2,intergenic
prL47449,chr13,73748553.0,73749552.0,0.5111,Slc12a7,genic
prL47450,chr14,7941487.0,7942486.0,0.5111,Flnb,genic
prL47451,chr14,25560515.0,25561514.0,0.5111,Zmiz1,genic
prL47452,chr15,102136570.0,102137569.0,0.5111,Spryd3,upstream
prL47453,chr17,27230056.0,27231055.0,0.5111,Lemd2,intergenic
prL47454,chr17,84126661.0,84127660.0,0.5111,Zfp36l2,intergenic
prL47455,chr2,167280501.0,167281500.0,0.5111,RP23-105M23.3,genic
prL47456,chr3,86999079.0,87000078.0,0.5111,Cd1d1,overlapTSS
prL47457,chr4,62661967.0,62662966.0,0.5111,Rgs3,genic
prL47458,chr4,107094396.0,107095395.0,0.5111,Cdcp2,upstream
prL47459,chr4,149080892.0,149081891.0,0.5111,Pex14,genic
prL47460,chr6,22003001.0,22004000.0,0.5111,A430107O13Rik,genic
prL47461,chr6,90662007.0,90663006.0,0.5111,Iqsec1,genic
prL47462,chr7,16950652.0,16951651.0,0.5111,U6,downstream
prL47463,chr7,80128115.0,80129114.0,0.5111,Idh2,intergenic
prL47464,chr8,72197102.0,72198101.0,0.5111,Hsh2d,genic
prL47465,chr10,40536195.0,40537194.0,0.511,Slc22a16,intergenic
prL47466,chr11,74653499.0,74654498.0,0.511,1300001I01Rik,genic
prL47467,chr11,96944687.0,96945686.0,0.511,RP23-353J21.9,genic
prL47468,chr11,109343687.0,109344686.0,0.511,RP23-12N20.1,intergenic
prL47469,chr11,116325687.0,116326686.0,0.511,5S_rRNA,genic
prL47470,chr15,12106246.0,12107245.0,0.511,Zfr,intergenic
prL47471,chr15,80174571.0,80175570.0,0.511,Mgat3,genic
prL47472,chr16,32512915.0,32513914.0,0.511,Zdhhc19,genic
prL47473,chr16,37684915.0,37685914.0,0.511,Ndufb4,intergenic
prL47474,chr17,46461052.0,46462051.0,0.511,Ttbk1,genic
prL47475,chr18,35975347.0,35976346.0,0.511,Psd2,genic
prL47476,chr2,167156501.0,167157500.0,0.511,Kcnb1,genic
prL47477,chr3,122437083.0,122438082.0,0.511,Bcar3,genic
prL47478,chr4,139487086.0,139488085.0,0.511,Ubr4,genic
prL47479,chr5,31197628.0,31198627.0,0.511,Snx17,genic
prL47480,chr5,144184132.0,144185131.0,0.511,Lmtk2,genic
prL47481,chr6,21985001.0,21986000.0,0.511,A430107O13Rik,overlapTSS
prL47482,chr6,125423983.0,125424982.0,0.511,Cd9,intergenic
prL47483,chr6,146630479.0,146631478.0,0.511,Tm7sf3,genic
prL47484,chr7,41633631.0,41634630.0,0.511,Zfp788,genic
prL47485,chr9,55110194.0,55111193.0,0.511,Nrg4,downstream
prL47486,chr1,88756426.0,88757425.0,0.5109,AC166829.1,downstream
prL47487,chr11,82827499.0,82828498.0,0.5109,Rffl,genic
prL47488,chr11,116604687.0,116605686.0,0.5109,Rhbdf2,genic
prL47489,chr13,43299632.0,43300631.0,0.5109,Gfod1,genic
prL47490,chr13,97493046.0,97494045.0,0.5109,AC124581.1,upstream
prL47491,chr15,82358571.0,82359570.0,0.5109,Ndufa6,upstream
prL47492,chr15,86282571.0,86283570.0,0.5109,Tbc1d22a,genic
prL47493,chr17,44238052.0,44239051.0,0.5109,Clic5,genic
prL47494,chr17,46287052.0,46288051.0,0.5109,Tjap1,upstream
prL47495,chr17,87283661.0,87284660.0,0.5109,Ttc7,genic
prL47496,chr19,5497001.0,5498000.0,0.5109,Snx32,genic
prL47497,chr2,165285501.0,165286500.0,0.5109,Slc35c2,genic
prL47498,chr3,87542079.0,87543078.0,0.5109,Etv3,downstream
prL47499,chr4,128996757.0,128997756.0,0.5109,Ak2,genic
prL47500,chr7,16994652.0,16995651.0,0.5109,AC148976.1,genic
prL47501,chr7,45420631.0,45421630.0,0.5109,Lhb,genic
prL47502,chr7,45792631.0,45793630.0,0.5109,Lmtk3,genic
prL47503,chr7,80078115.0,80079114.0,0.5109,Zfp710,genic
prL47504,chr9,118388883.0,118389882.0,0.5109,U4,intergenic
prL47505,chrX,170004069.0,170005068.0,0.5109,Mid1,intergenic
prL47506,chr12,72835014.0,72836013.0,0.5108,Ppm1a,intergenic
prL47507,chr12,76931014.0,76932013.0,0.5108,Max,downstream
prL47508,chr13,96941046.0,96942045.0,0.5108,1700029F12Rik,intergenic
prL47509,chr14,76151194.0,76152193.0,0.5108,Nufip1,intergenic
prL47510,chr14,79583194.0,79584193.0,0.5108,Elf1,downstream
prL47511,chr15,68361439.0,68362438.0,0.5108,mmu-mir-30d,intergenic
prL47512,chr18,60740347.0,60741346.0,0.5108,Ndst1,genic
prL47513,chr19,6847511.0,6848510.0,0.5108,Ccdc88b,genic
prL47514,chr2,93178844.0,93179843.0,0.5108,AL683882.1,downstream
prL47515,chr6,128438983.0,128439982.0,0.5108,RP23-214M22.2,genic
prL47516,chr7,19434652.0,19435651.0,0.5108,Mark4,genic
prL47517,chr7,29025982.0,29026981.0,0.5108,Ryr1,genic
prL47518,chr7,141460102.0,141461101.0,0.5108,Efcab4a,overlapTSS
prL47519,chr9,72778194.0,72779193.0,0.5108,Prtg,intergenic
prL47520,chr9,107960670.0,107961669.0,0.5108,Traip,genic
prL47521,chr9,110250497.0,110251496.0,0.5108,Cspg5,genic
prL47522,chr1,72232427.0,72233426.0,0.5107,AC114905.1,upstream
prL47523,chr1,171284870.0,171285869.0,0.5107,Usp21,genic
prL47524,chr12,86798051.0,86799050.0,0.5107,7SK,intergenic
prL47525,chr12,108254791.0,108255790.0,0.5107,AC152059.1,genic
prL47526,chr13,102655917.0,102656916.0,0.5107,Cd180,intergenic
prL47527,chr14,31019815.0,31020814.0,0.5107,Pbrm1,genic
prL47528,chr15,76986571.0,76987570.0,0.5107,Mb,intergenic
prL47529,chr17,24194056.0,24195055.0,0.5107,Tbc1d24,genic
prL47530,chr18,38071347.0,38072346.0,0.5107,Arap3,intergenic
prL47531,chr2,28592481.0,28593480.0,0.5107,U6,upstream
prL47532,chr4,133372086.0,133373085.0,0.5107,Slc9a1,genic
prL47533,chr5,113827992.0,113828991.0,0.5107,Selplg,genic
prL47534,chr6,30029001.0,30030000.0,0.5107,1700080G18Rik,intergenic
prL47535,chr7,24456982.0,24457981.0,0.5107,Plaur,upstream
prL47536,chr7,101106487.0,101107486.0,0.5107,Fchsd2,upstream
prL47537,chr9,44596918.0,44597917.0,0.5107,Ddx6,upstream
prL47538,chr9,59749194.0,59750193.0,0.5107,Senp8,genic
prL47539,chr10,62331253.0,62332252.0,0.5106,Hk1,genic
prL47540,chr10,95236367.0,95237366.0,0.5106,Cradd,genic
prL47541,chr10,116286945.0,116287944.0,0.5106,Ptprb,genic
prL47542,chr13,37441132.0,37442131.0,0.5106,CT030182.1,upstream
prL47543,chr13,57152640.0,57153639.0,0.5106,SNORA17,intergenic
prL47544,chr14,55090164.0,55091163.0,0.5106,Zfhx2,genic
prL47545,chr16,20141928.0,20142927.0,0.5106,Yeats2,genic
prL47546,chr17,46783052.0,46784051.0,0.5106,CT030702.2,genic
prL47547,chr18,34103347.0,34104346.0,0.5106,SNORA17,downstream
prL47548,chr2,170469501.0,170470500.0,0.5106,RP23-321D1.4,upstream
prL47549,chr4,142061086.0,142062085.0,0.5106,Tmem51,genic
prL47550,chr5,110542982.0,110543981.0,0.5106,Galnt9,upstream
prL47551,chr5,116411992.0,116412991.0,0.5106,Hspb8,genic
prL47552,chr7,80833115.0,80834114.0,0.5106,Zscan2,intergenic
prL47553,chr8,124236101.0,124237100.0,0.5106,Galnt2,genic
prL47554,chr9,62490194.0,62491193.0,0.5106,Coro2b,genic
prL47555,chr9,65636194.0,65637193.0,0.5106,Rbpms2,genic
prL47556,chr1,37401156.0,37402155.0,0.5105,Inpp4a,genic
prL47557,chr1,134432424.0,134433423.0,0.5105,Adipor1,genic
prL47558,chr11,18870998.0,18871997.0,0.5105,RP23-377H12.1,genic
prL47559,chr11,103223687.0,103224686.0,0.5105,Map3k14,genic
prL47560,chr13,51807632.0,51808631.0,0.5105,Sema4d,intergenic
prL47561,chr14,34372815.0,34373814.0,0.5105,Sncg,genic
prL47562,chr15,57823446.0,57824445.0,0.5105,Zhx2,genic
prL47563,chr17,84026661.0,84027660.0,0.5105,5S_rRNA,intergenic
prL47564,chr18,35664347.0,35665346.0,0.5105,Spata24,upstream
prL47565,chr19,44273511.0,44274510.0,0.5105,Scd2,intergenic
prL47566,chr19,53005511.0,53006510.0,0.5105,Xpnpep1,genic
prL47567,chr2,168315501.0,168316500.0,0.5105,SNORA2,intergenic
prL47568,chr2,180741296.0,180742295.0,0.5105,Slc17a9,genic
prL47569,chr3,105459083.0,105460082.0,0.5105,Kcnd3,genic
prL47570,chr4,124674757.0,124675756.0,0.5105,Utp11l,downstream
prL47571,chr4,149130892.0,149131891.0,0.5105,Apitd1,genic
prL47572,chr5,110471982.0,110472981.0,0.5105,AC169384.1,intergenic
prL47573,chr5,120621992.0,120622991.0,0.5105,Ddx54,genic
prL47574,chr9,26805416.0,26806415.0,0.5105,Glb1l2,genic
prL47575,chr9,83051394.0,83052393.0,0.5105,Hmgn3,intergenic
prL47576,chr11,117330687.0,117331686.0,0.5104,10-Sep,genic
prL47577,chr17,46436052.0,46437051.0,0.5104,Slc22a7,genic
prL47578,chr17,56872578.0,56873577.0,0.5104,Acsbg2,genic
prL47579,chr2,32859481.0,32860480.0,0.5104,RP23-320N1.1,intergenic
prL47580,chr2,152342265.0,152343264.0,0.5104,Trib3,genic
prL47581,chr5,120567992.0,120568991.0,0.5104,Tpcn1,genic
prL47582,chr5,137126131.0,137127130.0,0.5104,Muc3,downstream
prL47583,chr8,70041102.0,70042101.0,0.5104,9130404D08Rik,genic
prL47584,chr8,117294101.0,117295100.0,0.5104,4933407C03Rik,genic
prL47585,chr10,121461945.0,121462944.0,0.5103,Rassf3,genic
prL47586,chr11,72354499.0,72355498.0,0.5103,Tekt1,genic
prL47587,chr11,100719687.0,100720686.0,0.5103,Rab5c,genic
prL47588,chr12,52604014.0,52605013.0,0.5103,U6,genic
prL47589,chr12,104932791.0,104933790.0,0.5103,4831426I19Rik,genic
prL47590,chr13,118713194.0,118714193.0,0.5103,Fgf10,genic
prL47591,chr2,32335481.0,32336480.0,0.5103,AL772271.1,genic
prL47592,chr4,131125086.0,131126085.0,0.5103,SNORA17,intergenic
prL47593,chr4,141021086.0,141022085.0,0.5103,Crocc,genic
prL47594,chr4,149695892.0,149696891.0,0.5103,Pik3cd,genic
prL47595,chr5,129158126.0,129159125.0,0.5103,Gpr133,genic
prL47596,chr8,15012001.0,15013000.0,0.5103,Kbtbd11,genic
prL47597,chr8,70833102.0,70834101.0,0.5103,Arrdc2,downstream
prL47598,chr8,91782102.0,91783101.0,0.5103,Irx3,intergenic
prL47599,chr8,120256101.0,120257100.0,0.5103,Galnt2,genic
prL47600,chr9,41228918.0,41229917.0,0.5103,Ubash3b,intergenic
prL47601,chr9,97112582.0,97113581.0,0.5103,Slc25a36,upstream
prL47602,chr9,106421670.0,106422669.0,0.5103,Rpl29,upstream
prL47603,chr1,78487426.0,78488425.0,0.5102,Farsb,genic
prL47604,chr1,178319870.0,178320869.0,0.5102,Fam36a,genic
prL47605,chr11,5802998.0,5803997.0,0.5102,Pgam2,overlapTSS
prL47606,chr11,22607998.0,22608997.0,0.5102,RP23-123F24.1,upstream
prL47607,chr12,86492051.0,86493050.0,0.5102,Esrrb,genic
prL47608,chr14,76513194.0,76514193.0,0.5102,AC142266.1,downstream
prL47609,chr15,99052570.0,99053569.0,0.5102,Prph,upstream
prL47610,chr17,29550056.0,29551055.0,0.5102,Tbc1d22b,genic
prL47611,chr17,32319056.0,32320055.0,0.5102,Akap8,genic
prL47612,chr17,46659052.0,46660051.0,0.5102,CT030702.2,genic
prL47613,chr6,54853007.0,54854006.0,0.5102,Znrf2,genic
prL47614,chr7,63889115.0,63890114.0,0.5102,Klf13,downstream
prL47615,chr9,110954497.0,110955496.0,0.5102,Lrrc2,genic
prL47616,chr1,74082427.0,74083426.0,0.5101,Rufy4,intergenic
prL47617,chr10,111478945.0,111479944.0,0.5101,Nap1l1,genic
prL47618,chr17,29880056.0,29881055.0,0.5101,Mdga1,genic
prL47619,chr17,33907056.0,33908055.0,0.5101,Daxx,upstream
prL47620,chr17,49013676.0,49014675.0,0.5101,Lrfn2,genic
prL47621,chr19,46522511.0,46523510.0,0.5101,Trim8,downstream
prL47622,chr2,101830844.0,101831843.0,0.5101,Prr5l,genic
prL47623,chr2,181596296.0,181597295.0,0.5101,Prpf6,genic
prL47624,chr3,38569079.0,38570078.0,0.5101,AC114901.1,intergenic
prL47625,chr5,147826425.0,147827424.0,0.5101,Pomp,intergenic
prL47626,chr7,44998631.0,44999630.0,0.5101,Bcl2l12,overlapTSS
prL47627,chr7,126986487.0,126987486.0,0.5101,Mvp,genic
prL47628,chr8,95167101.0,95168100.0,0.5101,Kifc3,intergenic
prL47629,chr8,120423101.0,120424100.0,0.5101,Galnt2,genic
prL47630,chr8,125997101.0,125998100.0,0.5101,Kcnk1,genic
prL47631,chr9,44351918.0,44352917.0,0.5101,Vps11,genic
prL47632,chr9,108952956.0,108953955.0,0.5101,Col7a1,overlapTSS
prL47633,chr9,120531883.0,120532882.0,0.5101,Entpd3,upstream
prL47634,chrX,7736875.0,7737874.0,0.5101,Ccdc120,genic
prL47635,chr1,133129424.0,133130423.0,0.51,Ppp1r15b,upstream
prL47636,chr10,61236253.0,61237252.0,0.51,Adamts14,genic
prL47637,chr15,75884571.0,75885570.0,0.51,Naprt1,downstream
prL47638,chr17,47601052.0,47602051.0,0.51,Bysl,genic
prL47639,chr19,4041001.0,4042000.0,0.51,Gstp2,genic
prL47640,chr2,23320481.0,23321480.0,0.51,Nxph2,overlapTSS
prL47641,chr3,95820078.0,95821077.0,0.51,Rprd2,upstream
prL47642,chr4,41759128.0,41760127.0,0.51,Il11ra1,genic
prL47643,chr4,153992892.0,153993891.0,0.51,BC046331,genic
prL47644,chr5,114513992.0,114514991.0,0.51,RP23-345O14.2,intergenic
prL47645,chr5,139944047.0,139945046.0,0.51,Elfn1,genic
prL47646,chr6,34886001.0,34887000.0,0.51,Wdr91,genic
prL47647,chr6,94183007.0,94184006.0,0.51,Magi1,genic
prL47648,chr7,44624631.0,44625630.0,0.51,Myh14,genic
prL47649,chr10,75037256.0,75038255.0,0.5099,Rab36,genic
prL47650,chr11,95980687.0,95981686.0,0.5099,Igf2bp1,genic
prL47651,chr11,118090687.0,118091686.0,0.5099,Dnahc17,genic
prL47652,chr12,84534051.0,84535050.0,0.5099,AC110564.1,downstream
prL47653,chr14,8053487.0,8054486.0,0.5099,Abhd6,genic
prL47654,chr15,31603246.0,31604245.0,0.5099,Fam173b,genic
prL47655,chr17,25406056.0,25407055.0,0.5099,Cacna1h,genic
prL47656,chr17,47713052.0,47714051.0,0.5099,Frs3,downstream
prL47657,chr4,126463757.0,126464756.0,0.5099,Eif2c1,genic
prL47658,chr4,150822892.0,150823891.0,0.5099,RP23-272N19.1,upstream
prL47659,chr7,24999982.0,25000981.0,0.5099,Atp1a3,genic
prL47660,chr7,138910318.0,138911317.0,0.5099,Bnip3,upstream
prL47661,chrX,138914462.0,138915461.0,0.5099,Nrk,genic
prL47662,chr1,71103427.0,71104426.0,0.5098,Bard1,upstream
prL47663,chr1,127484424.0,127485423.0,0.5098,Tmem163,downstream
prL47664,chr11,75652499.0,75653498.0,0.5098,Myo1c,genic
prL47665,chr11,78166499.0,78167498.0,0.5098,Nek8,genic
prL47666,chr11,103160687.0,103161686.0,0.5098,Fmnl1,upstream
prL47667,chr11,107018687.0,107019686.0,0.5098,RP23-317F9.1,upstream
prL47668,chr14,47074326.0,47075325.0,0.5098,Samd4,genic
prL47669,chr15,79397571.0,79398570.0,0.5098,Tmem184b,genic
prL47670,chr15,89174571.0,89175570.0,0.5098,Plxnb2,upstream
prL47671,chr2,30713481.0,30714480.0,0.5098,RP23-100E9.4,genic
prL47672,chr2,125731265.0,125732264.0,0.5098,Secisbp2l,downstream
prL47673,chr2,157418265.0,157419264.0,0.5098,Src,overlapTSS
prL47674,chr4,128616757.0,128617756.0,0.5098,Tlr12,genic
prL47675,chr7,19155652.0,19156651.0,0.5098,Gipr,downstream
prL47676,chr7,100964487.0,100965486.0,0.5098,P2ry6,upstream
prL47677,chr8,25783529.0,25784528.0,0.5098,Bag4,genic
prL47678,chr9,24952557.0,24953556.0,0.5098,SNORA71,intergenic
prL47679,chr9,61597194.0,61598193.0,0.5098,Tle3,intergenic
prL47680,chr11,26128001.0,26129000.0,0.5097,RP23-306I3.1,genic
prL47681,chr11,75572499.0,75573498.0,0.5097,Slc43a2,genic
prL47682,chr11,76325499.0,76326498.0,0.5097,Nxn,genic
prL47683,chr11,95087687.0,95088686.0,0.5097,Itga3,intergenic
prL47684,chr11,100388687.0,100389686.0,0.5097,Jup,genic
prL47685,chr12,108759791.0,108760790.0,0.5097,Yy1,intergenic
prL47686,chr13,99859046.0,99860045.0,0.5097,Cartpt,intergenic
prL47687,chr14,12343487.0,12344486.0,0.5097,Fezf2,genic
prL47688,chr17,25456056.0,25457055.0,0.5097,Lmf1,genic
prL47689,chr2,31032481.0,31033480.0,0.5097,Fnbp1,genic
prL47690,chr2,77816944.0,77817943.0,0.5097,Zfp385b,overlapTSS
prL47691,chr6,120184983.0,120185982.0,0.5097,Ninj2,genic
prL47692,chr9,65645194.0,65646193.0,0.5097,Rbpms2,genic
prL47693,chr10,80774256.0,80775255.0,0.5096,Dot1l,genic
prL47694,chr11,59288499.0,59289498.0,0.5096,Wnt3a,genic
prL47695,chr16,17143908.0,17144907.0,0.5096,Ccdc116,genic
prL47696,chr17,46800052.0,46801051.0,0.5096,CT030702.2,genic
prL47697,chr17,81063661.0,81064660.0,0.5096,Thumpd2,genic
prL47698,chr18,32422347.0,32423346.0,0.5096,Bin1,genic
prL47699,chr19,3840001.0,3841000.0,0.5096,AC133523.2,genic
prL47700,chr2,73036944.0,73037943.0,0.5096,RP23-337P9.3,intergenic
prL47701,chr2,75656944.0,75657943.0,0.5096,Hnrnpa3,upstream
prL47702,chr2,170118501.0,170119500.0,0.5096,Zfp217,genic
prL47703,chr2,170129501.0,170130500.0,0.5096,Zfp217,genic
prL47704,chr7,4809399.0,4810398.0,0.5096,Ube2s,genic
prL47705,chr7,49325631.0,49326630.0,0.5096,Nav2,genic
prL47706,chr7,73435115.0,73436114.0,0.5096,Rgma,intergenic
prL47707,chr7,73574115.0,73575114.0,0.5096,Chd2,intergenic
prL47708,chr7,81372115.0,81373114.0,0.5096,Cpeb1,genic
prL47709,chr8,15026001.0,15027000.0,0.5096,Kbtbd11,genic
prL47710,chr8,25972529.0,25973528.0,0.5096,Hgsnat,genic
prL47711,chr9,121414883.0,121415882.0,0.5096,Trak1,genic
prL47712,chr1,156419870.0,156420869.0,0.5095,Soat1,downstream
prL47713,chr11,51621499.0,51622498.0,0.5095,Nhp2,genic
prL47714,chr11,85353499.0,85354498.0,0.5095,Bcas3,genic
prL47715,chr11,116721687.0,116722686.0,0.5095,RP23-468A19.1,intergenic
prL47716,chr11,118975687.0,118976686.0,0.5095,Enpp7,intergenic
prL47717,chr12,77775014.0,77776013.0,0.5095,SNORA17,intergenic
prL47718,chr13,31293132.0,31294131.0,0.5095,RP23-235J20.5,upstream
prL47719,chr13,33004132.0,33005131.0,0.5095,Serpinb9,genic
prL47720,chr13,55248640.0,55249639.0,0.5095,Nsd1,genic
prL47721,chr15,73679571.0,73680570.0,0.5095,Gpr20,intergenic
prL47722,chr15,100037570.0,100038569.0,0.5095,Dip2b,upstream
prL47723,chr17,23665034.0,23666033.0,0.5095,Ccdc64b,genic
prL47724,chr17,26112056.0,26113055.0,0.5095,Tmem8,upstream
prL47725,chr18,31608347.0,31609346.0,0.5095,Slc25a46,genic
prL47726,chr2,6379955.0,6380954.0,0.5095,Usp6nl,genic
prL47727,chr4,22490854.0,22491853.0,0.5095,Pou3f2,upstream
prL47728,chr4,43519129.0,43520128.0,0.5095,Tpm2,genic
prL47729,chr4,123000758.0,123001757.0,0.5095,Mycl1,genic
prL47730,chr4,140750086.0,140751085.0,0.5095,Padi4,genic
prL47731,chr4,145272098.0,145273097.0,0.5095,Tnfrsf8,genic
prL47732,chr5,114995992.0,114996991.0,0.5095,RP24-556H22.1,genic
prL47733,chr5,117897992.0,117898991.0,0.5095,Nos1,genic
prL47734,chr5,123377992.0,123378991.0,0.5095,Bcl7a,downstream
prL47735,chr5,124262992.0,124263991.0,0.5095,Mphosph9,genic
prL47736,chr7,25650982.0,25651981.0,0.5095,Bckdha,genic
prL47737,chr8,44233647.0,44234646.0,0.5095,AC165441.1,intergenic
prL47738,chr1,133669424.0,133670423.0,0.5094,Zc3h11a,upstream
prL47739,chr11,60186499.0,60187498.0,0.5094,Rai1,genic
prL47740,chr14,99301782.0,99302781.0,0.5094,Klf5,genic
prL47741,chr15,76534571.0,76535570.0,0.5094,Fbxl6,downstream
prL47742,chr15,81476571.0,81477570.0,0.5094,Rbx1,downstream
prL47743,chr16,4489001.0,4490000.0,0.5094,Srl,genic
prL47744,chr18,64964347.0,64965346.0,0.5094,Nedd4l,genic
prL47745,chr19,6464001.0,6465000.0,0.5094,Nrxn2,genic
prL47746,chr2,32488481.0,32489480.0,0.5094,AL772271.1,genic
prL47747,chr2,59675944.0,59676943.0,0.5094,Tanc1,genic
prL47748,chr3,68575079.0,68576078.0,0.5094,Schip1,genic
prL47749,chr4,43405129.0,43406128.0,0.5094,Rusc2,genic
prL47750,chr4,116624396.0,116625395.0,0.5094,Nasp,genic
prL47751,chr6,100379007.0,100380006.0,0.5094,Rybp,intergenic
prL47752,chr7,112697487.0,112698486.0,0.5094,Tead1,genic
prL47753,chr8,33987529.0,33988528.0,0.5094,AC171318.1,intergenic
prL47754,chr8,85839102.0,85840101.0,0.5094,Itfg1,genic
prL47755,chr8,108480101.0,108481100.0,0.5094,AC122865.1,intergenic
prL47756,chr9,46415918.0,46416917.0,0.5094,4931429L15Rik,intergenic
prL47757,chr9,59603194.0,59604193.0,0.5094,Brunol6,genic
prL47758,chr9,63137194.0,63138193.0,0.5094,Lbxcor1,genic
prL47759,chr1,55085157.0,55086156.0,0.5093,Hspd1,genic
prL47760,chr1,84849426.0,84850425.0,0.5093,Fbxo36,genic
prL47761,chr1,133080424.0,133081423.0,0.5093,Pik3c2b,genic
prL47762,chr10,4354539.0,4355538.0,0.5093,Akap12,genic
prL47763,chr10,62883253.0,62884252.0,0.5093,U6,downstream
prL47764,chr11,62220499.0,62221498.0,0.5093,Cytsb,genic
prL47765,chr11,103137687.0,103138686.0,0.5093,Hexim2,genic
prL47766,chr12,54147014.0,54148013.0,0.5093,AC115785.1,intergenic
prL47767,chr14,5960978.0,5961977.0,0.5093,Gm3095,genic
prL47768,chr14,34199815.0,34200814.0,0.5093,AC154738.1,upstream
prL47769,chr14,55539164.0,55540163.0,0.5093,Pck2,upstream
prL47770,chr16,84775756.0,84776755.0,0.5093,Jam2,genic
prL47771,chr17,48045051.0,48046050.0,0.5093,1700122O11Rik,upstream
prL47772,chr18,38918347.0,38919346.0,0.5093,Arhgap26,genic
prL47773,chr19,6569001.0,6570000.0,0.5093,Hmgb1-ps4,intergenic
prL47774,chr19,25187511.0,25188510.0,0.5093,Dock8,genic
prL47775,chr2,71542944.0,71543943.0,0.5093,Dlx2,genic
prL47776,chr2,150668265.0,150669264.0,0.5093,Acss1,overlapTSS
prL47777,chr4,83254097.0,83255096.0,0.5093,Ttc39b,genic
prL47778,chr5,64102762.0,64103761.0,0.5093,Pgm1,genic
prL47779,chr7,130671487.0,130672486.0,0.5093,Fgfr2,genic
prL47780,chr8,25108529.0,25109528.0,0.5093,Plekha2,upstream
prL47781,chr9,21248557.0,21249556.0,0.5093,S1pr5,upstream
prL47782,chr9,63376194.0,63377193.0,0.5093,Map2k5,genic
prL47783,chr9,114536883.0,114537882.0,0.5093,Trim71,genic
prL47784,chr1,51879157.0,51880156.0,0.5092,Myo1b,genic
prL47785,chr10,4338539.0,4339538.0,0.5092,Akap12,genic
prL47786,chr11,55023499.0,55024498.0,0.5092,Anxa6,genic
prL47787,chr11,77883499.0,77884498.0,0.5092,Pipox,genic
prL47788,chr11,96130687.0,96131686.0,0.5092,Ttll6,upstream
prL47789,chr13,37483132.0,37484131.0,0.5092,CT030182.1,intergenic
prL47790,chr14,54439164.0,54440163.0,0.5092,Mmp14,genic
prL47791,chr18,82568609.0,82569608.0,0.5092,Mbp,genic
prL47792,chr2,59239944.0,59240943.0,0.5092,Pkp4,genic
prL47793,chr2,101755844.0,101756843.0,0.5092,Prr5l,genic
prL47794,chr4,148065892.0,148066891.0,0.5092,RP23-139J21.4,downstream
prL47795,chr6,97582007.0,97583006.0,0.5092,Frmd4b,genic
prL47796,chr6,128334983.0,128335982.0,0.5092,Tulp3,genic
prL47797,chr7,99404491.0,99405490.0,0.5092,Gdpd5,genic
prL47798,chr7,126821487.0,126822486.0,0.5092,Fam57b,genic
prL47799,chr8,108847101.0,108848100.0,0.5092,Zfhx3,genic
prL47800,chrX,6081883.0,6082882.0,0.5092,AU022751,genic
prL47801,chr1,182762870.0,182763869.0,0.5091,Susd4,overlapTSS
prL47802,chr12,55497014.0,55498013.0,0.5091,Nfkbia,upstream
prL47803,chr12,57226014.0,57227013.0,0.5091,RP23-451E1.1,upstream
prL47804,chr14,103898784.0,103899783.0,0.5091,Ednrb,intergenic
prL47805,chr17,35521056.0,35522055.0,0.5091,Cchcr1,genic
prL47806,chr17,47955052.0,47956051.0,0.5091,RP23-190A21.2,intergenic
prL47807,chr2,144271265.0,144272264.0,0.5091,8430406I07Rik,genic
prL47808,chr3,100931078.0,100932077.0,0.5091,Trim45,genic
prL47809,chr4,118282396.0,118283395.0,0.5091,Ptprf,genic
prL47810,chr4,134403086.0,134404085.0,0.5091,Pafah2,genic
prL47811,chr4,136829086.0,136830085.0,0.5091,Ephb2,genic
