name,chr,start,end,abs_summit,pileup,fold_enrichment
ES_H3K27me3_peak_14466,chr7,76496906,76497202,76497105,16,3.71853
ES_H3K27me3_peak_14467,chr7,77072241,77072462,77072335,21,4.79261
ES_H3K27me3_peak_14468,chr7,77404554,77404810,77404704,14,3.65479
ES_H3K27me3_peak_14469,chr7,77603796,77603983,77603910,17,4.47361
ES_H3K27me3_peak_14470,chr7,77643925,77644184,77644091,14,3.22824
ES_H3K27me3_peak_14471,chr7,77874114,77874765,77874622,25,6.46188
ES_H3K27me3_peak_14472,chr7,78212105,78212459,78212370,14,3.72801
ES_H3K27me3_peak_14473,chr7,78580363,78580769,78580451,36,2.83681
ES_H3K27me3_peak_14474,chr7,78991100,78991350,78991190,15,3.17511
ES_H3K27me3_peak_14475,chr7,79051555,79051916,79051690,36,3.51768
ES_H3K27me3_peak_14476,chr7,79052114,79052621,79052444,28,2.77188
ES_H3K27me3_peak_14477,chr7,79064718,79064921,79064836,15,3.60295
ES_H3K27me3_peak_14478,chr7,79098619,79098986,79098690,14,3.72801
ES_H3K27me3_peak_14479,chr7,79174533,79174796,79174661,27,6.35872
ES_H3K27me3_peak_14480,chr7,79467148,79467923,79467527,28,5.2132
ES_H3K27me3_peak_14481,chr7,79496820,79497213,79497047,38,2.54499
ES_H3K27me3_peak_14482,chr7,79501235,79501489,79501345,44,2.26491
ES_H3K27me3_peak_14483,chr7,79513344,79513567,79513521,45,2.23937
ES_H3K27me3_peak_14484,chr7,79516493,79516934,79516572,37,2.34523
ES_H3K27me3_peak_14485,chr7,79539593,79539896,79539736,53,2.28191
ES_H3K27me3_peak_14486,chr7,79541708,79541947,79541770,56,2.34747
ES_H3K27me3_peak_14487,chr7,79554050,79554617,79554348,30,2.85094
ES_H3K27me3_peak_14488,chr7,79554688,79554943,79554858,30,2.84605
ES_H3K27me3_peak_14489,chr7,79574028,79574254,79574104,23,3.34681
ES_H3K27me3_peak_14490,chr7,79593967,79594472,79594046,31,3.04232
ES_H3K27me3_peak_14491,chr7,79608122,79608365,79608233,22,3.66627
ES_H3K27me3_peak_14492,chr7,79608546,79608752,79608609,19,3.1976
ES_H3K27me3_peak_14493,chr7,79617956,79618313,79618175,21,3.87665
ES_H3K27me3_peak_14494,chr7,79631285,79631472,79631405,18,4.02432
ES_H3K27me3_peak_14495,chr7,79741913,79742652,79742312,25,6.46188
ES_H3K27me3_peak_14496,chr7,79791680,79792261,79791772,24,2.98098
ES_H3K27me3_peak_14497,chr7,79811640,79811888,79811720,18,2.78768
ES_H3K27me3_peak_14498,chr7,80372812,80372998,80372914,18,4.26057
ES_H3K27me3_peak_14499,chr7,80403899,80404148,80404084,16,2.90932
ES_H3K27me3_peak_14500,chr7,80686926,80687718,80687441,37,4.70962
ES_H3K27me3_peak_14501,chr7,80689684,80690018,80689854,23,2.91372
ES_H3K27me3_peak_14502,chr7,80873998,80874845,80874452,24,3.75032
ES_H3K27me3_peak_14503,chr7,80874966,80875412,80875143,26,4.06174
ES_H3K27me3_peak_14504,chr7,81214498,81215878,81215286,48,4.87523
ES_H3K27me3_peak_14505,chr7,81414216,81414402,81414299,15,3.97654
ES_H3K27me3_peak_14506,chr7,81452664,81452869,81452737,37,2.5011
ES_H3K27me3_peak_14507,chr7,81455660,81456005,81455919,39,2.65892
ES_H3K27me3_peak_14508,chr7,81477546,81477734,81477630,15,3.63356
ES_H3K27me3_peak_14509,chr7,81494484,81495073,81494846,25,3.68335
ES_H3K27me3_peak_14510,chr7,81704982,81705343,81705250,32,3.0612
ES_H3K27me3_peak_14511,chr7,81705949,81706270,81706047,28,2.60431
ES_H3K27me3_peak_14512,chr7,81859790,81860144,81859940,28,3.38991
ES_H3K27me3_peak_14513,chr7,81931741,81931927,81931788,31,2.55226
ES_H3K27me3_peak_14514,chr7,81932253,81933172,81932595,46,3.61909
ES_H3K27me3_peak_14515,chr7,81935085,81935468,81935238,40,2.88308
ES_H3K27me3_peak_14516,chr7,81990472,81990883,81990751,43,3.11864
ES_H3K27me3_peak_14517,chr7,81994271,81994532,81994427,37,2.8723
ES_H3K27me3_peak_14518,chr7,82001248,82001539,82001360,18,2.96676
ES_H3K27me3_peak_14519,chr7,82322047,82322241,82322120,23,4.81628
ES_H3K27me3_peak_14520,chr7,82334253,82334831,82334771,33,2.87471
ES_H3K27me3_peak_14521,chr7,82337364,82337584,82337457,28,2.59559
ES_H3K27me3_peak_14522,chr7,82337788,82338010,82337875,28,2.68084
ES_H3K27me3_peak_14523,chr7,82351876,82352076,82352047,19,3.84061
ES_H3K27me3_peak_14524,chr7,82565296,82565526,82565426,19,4.20283
ES_H3K27me3_peak_14525,chr7,82864010,82864226,82864091,24,4.04537
ES_H3K27me3_peak_14526,chr7,82870413,82871185,82870856,65,8.27576
ES_H3K27me3_peak_14527,chr7,83114127,83114451,83114328,18,4.72214
ES_H3K27me3_peak_14528,chr7,83114879,83115066,83114959,18,4.72214
ES_H3K27me3_peak_14529,chr7,83340191,83340377,83340315,13,3.30571
ES_H3K27me3_peak_14530,chr7,83758386,83758602,83758569,19,3.53588
ES_H3K27me3_peak_14531,chr7,84085822,84086118,84085933,20,3.78781
ES_H3K27me3_peak_14532,chr7,84408759,84409138,84408937,33,3.0844
ES_H3K27me3_peak_14533,chr7,84410766,84411082,84410921,32,2.99369
ES_H3K27me3_peak_14534,chr7,84527504,84527826,84527683,28,2.45973
ES_H3K27me3_peak_14535,chr7,84528025,84528675,84528541,48,4.2436
ES_H3K27me3_peak_14536,chr7,84529447,84529787,84529691,33,3.00786
ES_H3K27me3_peak_14537,chr7,84541707,84541912,84541768,18,3.47394
ES_H3K27me3_peak_14538,chr7,84721641,84721827,84721713,16,4.1421
ES_H3K27me3_peak_14539,chr7,84748527,84748961,84748839,21,4.1067
ES_H3K27me3_peak_14540,chr7,84789823,84790051,84789872,16,3.89372
ES_H3K27me3_peak_14541,chr7,84795503,84795745,84795586,19,3.82687
ES_H3K27me3_peak_14542,chr7,84982948,84983252,84983087,17,3.38365
ES_H3K27me3_peak_14543,chr7,85553718,85553904,85553836,16,4.10469
ES_H3K27me3_peak_14544,chr7,85617442,85617770,85617509,14,3.43564
ES_H3K27me3_peak_14545,chr7,86116554,86116765,86116625,15,3.66468
ES_H3K27me3_peak_14546,chr7,86559998,86560204,86560066,19,4.58085
ES_H3K27me3_peak_14547,chr7,86572976,86573197,86573066,12,3.18199
ES_H3K27me3_peak_14548,chr7,86643750,86643936,86643881,13,3.47947
ES_H3K27me3_peak_14549,chr7,87247110,87247357,87247234,19,3.48973
ES_H3K27me3_peak_14550,chr7,87375633,87376429,87376223,22,4.96996
ES_H3K27me3_peak_14551,chr7,87463577,87463766,87463665,18,4.72214
ES_H3K27me3_peak_14552,chr7,87473456,87473704,87473577,18,3.58423
ES_H3K27me3_peak_14553,chr7,87530102,87530346,87530240,16,4.01407
ES_H3K27me3_peak_14554,chr7,87557861,87558049,87557948,21,4.3177
ES_H3K27me3_peak_14555,chr7,87583233,87583490,87583362,32,2.94867
ES_H3K27me3_peak_14556,chr7,87585052,87585379,87585149,34,3.26371
ES_H3K27me3_peak_14557,chr7,87819824,87820163,87819969,17,3.78255
ES_H3K27me3_peak_14558,chr7,87848626,87848875,87848748,18,4.38941
ES_H3K27me3_peak_14559,chr7,87901550,87902155,87901718,25,5.92971
ES_H3K27me3_peak_14560,chr7,87902283,87902480,87902385,15,3.77795
ES_H3K27me3_peak_14561,chr7,87965036,87965242,87965102,20,3.52615
ES_H3K27me3_peak_14562,chr7,87987710,87988085,87987807,16,4.22508
ES_H3K27me3_peak_14563,chr7,88001548,88001774,88001634,18,4.48632
ES_H3K27me3_peak_14564,chr7,88242897,88243104,88242991,19,4.05927
ES_H3K27me3_peak_14565,chr7,88276219,88276601,88276248,24,2.94163
ES_H3K27me3_peak_14566,chr7,88617943,88618216,88618086,16,4.1995
ES_H3K27me3_peak_14567,chr7,88667384,88667690,88667545,27,6.94893
ES_H3K27me3_peak_14568,chr7,88812307,88812494,88812434,18,4.65059
ES_H3K27me3_peak_14569,chr7,89372863,89373157,89372980,14,3.72801
ES_H3K27me3_peak_14570,chr7,89402481,89402679,89402533,34,2.76269
ES_H3K27me3_peak_14571,chr7,89402751,89403071,89402911,42,3.40421
ES_H3K27me3_peak_14572,chr7,89405550,89406108,89405774,55,4.49326
ES_H3K27me3_peak_14573,chr7,89516159,89516837,89516643,38,3.05588
ES_H3K27me3_peak_14574,chr7,89612736,89612932,89612801,13,3.30571
ES_H3K27me3_peak_14575,chr7,89633379,89633573,89633477,26,3.84539
ES_H3K27me3_peak_14576,chr7,89896129,89896340,89896291,14,3.40646
ES_H3K27me3_peak_14577,chr7,90264419,90264667,90264561,21,5.33605
ES_H3K27me3_peak_14578,chr7,90300716,90300973,90300806,45,3.32654
ES_H3K27me3_peak_14579,chr7,90301851,90302094,90301989,43,3.2167
ES_H3K27me3_peak_14580,chr7,90303529,90303813,90303663,33,2.59935
ES_H3K27me3_peak_14581,chr7,90432661,90432944,90432778,15,3.09472
ES_H3K27me3_peak_14582,chr7,90477062,90477695,90477435,39,4.59538
ES_H3K27me3_peak_14583,chr7,90477980,90478398,90478102,25,2.90584
ES_H3K27me3_peak_14584,chr7,90479231,90479690,90479342,34,3.65219
ES_H3K27me3_peak_14585,chr7,90888434,90888681,90888575,20,3.2042
ES_H3K27me3_peak_14586,chr7,91264009,91264334,91264073,22,2.76097
ES_H3K27me3_peak_14587,chr7,91404733,91404986,91404810,16,4.03188
ES_H3K27me3_peak_14588,chr7,91541888,91542088,91541994,21,4.3177
ES_H3K27me3_peak_14589,chr7,91544338,91544524,91544418,15,3.05058
ES_H3K27me3_peak_14590,chr7,91578903,91579120,91579016,21,4.39842
ES_H3K27me3_peak_14591,chr7,91616063,91616249,91616170,17,3.72401
ES_H3K27me3_peak_14592,chr7,91656257,91656480,91656357,19,4.97068
ES_H3K27me3_peak_14593,chr7,91756395,91756581,91756491,18,4.19028
ES_H3K27me3_peak_14594,chr7,92243705,92243901,92243798,18,4.72214
ES_H3K27me3_peak_14595,chr7,92681414,92681656,92681511,22,3.86198
ES_H3K27me3_peak_14596,chr7,92742542,92742987,92742843,21,5.10453
ES_H3K27me3_peak_14597,chr7,92966356,92966675,92966526,18,4.72214
ES_H3K27me3_peak_14598,chr7,93025239,93025436,93025368,16,4.22508
ES_H3K27me3_peak_14599,chr7,93081332,93081686,93081488,44,4.0685
ES_H3K27me3_peak_14600,chr7,93082083,93082553,93082427,31,2.89805
ES_H3K27me3_peak_14601,chr7,93334000,93334229,93334072,21,3.3189
ES_H3K27me3_peak_14602,chr7,93420178,93420637,93420352,23,3.54071
ES_H3K27me3_peak_14603,chr7,93460142,93460369,93460244,19,4.97068
ES_H3K27me3_peak_14604,chr7,93718206,93718435,93718376,16,4.22508
ES_H3K27me3_peak_14605,chr7,93762089,93762275,93762188,19,3.256
ES_H3K27me3_peak_14606,chr7,93856846,93857032,93856883,15,3.3889
ES_H3K27me3_peak_14607,chr7,94292258,94292642,94292420,17,3.75305
ES_H3K27me3_peak_14608,chr7,94612392,94612617,94612487,17,3.65334
ES_H3K27me3_peak_14609,chr7,94680320,94680506,94680403,15,3.31023
ES_H3K27me3_peak_14610,chr7,95507865,95508088,95507985,17,4.28806
ES_H3K27me3_peak_14611,chr7,95550524,95550758,95550599,15,3.86324
ES_H3K27me3_peak_14612,chr7,95580439,95580625,95580572,17,4.21299
ES_H3K27me3_peak_14613,chr7,95687090,95687281,95687238,23,2.92035
ES_H3K27me3_peak_14614,chr7,95845438,95845642,95845539,20,4.50141
ES_H3K27me3_peak_14615,chr7,95856419,95856605,95856513,17,3.572
ES_H3K27me3_peak_14616,chr7,95992855,95993044,95992908,23,3.29525
ES_H3K27me3_peak_14617,chr7,96208899,96209667,96209425,25,4.62724
ES_H3K27me3_peak_14618,chr7,96642997,96643223,96643072,18,4.67198
ES_H3K27me3_peak_14619,chr7,96929851,96930059,96929923,23,3.9072
ES_H3K27me3_peak_14620,chr7,97083305,97083540,97083405,29,2.81711
ES_H3K27me3_peak_14621,chr7,97147517,97147967,97147833,18,4.37053
ES_H3K27me3_peak_14622,chr7,97188122,97188308,97188235,17,3.48156
ES_H3K27me3_peak_14623,chr7,97216727,97216913,97216831,19,3.74644
ES_H3K27me3_peak_14624,chr7,97224214,97224528,97224366,29,4.02603
ES_H3K27me3_peak_14625,chr7,97238277,97238512,97238454,15,3.54327
ES_H3K27me3_peak_14626,chr7,97260596,97260824,97260762,17,3.44419
ES_H3K27me3_peak_14627,chr7,97294443,97294682,97294604,20,3.72499
ES_H3K27me3_peak_14628,chr7,97298154,97298392,97298225,18,3.21049
ES_H3K27me3_peak_14629,chr7,97326046,97326658,97326174,32,5.50652
ES_H3K27me3_peak_14630,chr7,97736918,97737168,97737018,21,4.67826
ES_H3K27me3_peak_14631,chr7,98192381,98193429,98192965,34,4.20148
ES_H3K27me3_peak_14632,chr7,98194714,98195048,98194888,34,4.02096
ES_H3K27me3_peak_14633,chr7,98307505,98307697,98307553,19,2.76736
ES_H3K27me3_peak_14634,chr7,98307767,98308063,98307930,26,3.66948
ES_H3K27me3_peak_14635,chr7,98308140,98308373,98308294,25,3.44599
ES_H3K27me3_peak_14636,chr7,98343833,98344334,98344122,21,3.91536
ES_H3K27me3_peak_14637,chr7,98490222,98490468,98490304,20,3.26001
ES_H3K27me3_peak_14638,chr7,98490531,98490835,98490738,21,3.39553
ES_H3K27me3_peak_14639,chr7,98782057,98782351,98782185,14,3.22824
ES_H3K27me3_peak_14640,chr7,98840037,98840312,98840238,36,2.55148
ES_H3K27me3_peak_14641,chr7,99203180,99203396,99203251,17,4.30725
ES_H3K27me3_peak_14642,chr7,99239495,99239685,99239637,15,2.93546
ES_H3K27me3_peak_14643,chr7,99247623,99247996,99247679,22,2.81146
ES_H3K27me3_peak_14644,chr7,99248082,99248632,99248463,31,3.92956
ES_H3K27me3_peak_14645,chr7,99382411,99383245,99382860,34,4.50485
ES_H3K27me3_peak_14646,chr7,99412401,99412587,99412459,16,4.22508
ES_H3K27me3_peak_14647,chr7,99467266,99467510,99467378,25,3.67361
ES_H3K27me3_peak_14648,chr7,99467623,99468098,99467943,35,5.14087
ES_H3K27me3_peak_14649,chr7,99469576,99469762,99469634,20,3.14146
ES_H3K27me3_peak_14650,chr7,99625189,99625375,99625300,27,2.74499
ES_H3K27me3_peak_14651,chr7,100005380,100005664,100005526,32,3.31415
ES_H3K27me3_peak_14652,chr7,100006539,100006905,100006818,26,2.71668
ES_H3K27me3_peak_14653,chr7,100007044,100007417,100007171,29,3.07642
ES_H3K27me3_peak_14654,chr7,100179325,100179710,100179614,28,3.48906
ES_H3K27me3_peak_14655,chr7,100226181,100226482,100226313,22,3.45029
ES_H3K27me3_peak_14656,chr7,100229704,100229935,100229853,19,3.46711
ES_H3K27me3_peak_14657,chr7,100284819,100285170,100285025,27,3.50271
ES_H3K27me3_peak_14658,chr7,100930202,100930403,100930299,16,4.22508
ES_H3K27me3_peak_14659,chr7,100975900,100976134,100976029,22,3.38385
ES_H3K27me3_peak_14660,chr7,101012578,101012949,101012691,30,3.69642
ES_H3K27me3_peak_14661,chr7,101300322,101301029,101300753,24,3.82544
ES_H3K27me3_peak_14662,chr7,101451689,101452063,101451893,29,4.41371
ES_H3K27me3_peak_14663,chr7,101452225,101452700,101452384,22,3.45029
ES_H3K27me3_peak_14664,chr7,101573054,101573292,101573162,19,4.56132
ES_H3K27me3_peak_14665,chr7,101818880,101819138,101819061,24,2.85372
ES_H3K27me3_peak_14666,chr7,101819416,101820302,101819654,31,3.79872
ES_H3K27me3_peak_14667,chr7,102113774,102114030,102113893,20,4.76904
ES_H3K27me3_peak_14668,chr7,102114115,102114423,102114277,14,3.48036
ES_H3K27me3_peak_14669,chr7,102268673,102269668,102269322,29,4.42589
ES_H3K27me3_peak_14670,chr7,102413304,102413621,102413437,25,3.3708
ES_H3K27me3_peak_14671,chr7,102555696,102555884,102555761,14,3.72801
ES_H3K27me3_peak_14672,chr7,102686349,102686770,102686602,30,4.1707
ES_H3K27me3_peak_14673,chr7,102793669,102793890,102793763,16,3.92737
ES_H3K27me3_peak_14674,chr7,102794073,102794408,102794229,21,5.21772
ES_H3K27me3_peak_14675,chr7,102938147,102938350,102938241,13,3.41114
ES_H3K27me3_peak_14676,chr7,103802407,103802593,103802497,14,3.72801
ES_H3K27me3_peak_14677,chr7,104024758,104025007,104024905,20,4.21424
ES_H3K27me3_peak_14678,chr7,104034880,104035354,104035195,30,3.99964
ES_H3K27me3_peak_14679,chr7,104035718,104036414,104036072,30,3.68819
ES_H3K27me3_peak_14680,chr7,104119258,104119715,104119408,21,5.3849
ES_H3K27me3_peak_14681,chr7,104494373,104494929,104494598,16,4.21899
ES_H3K27me3_peak_14682,chr7,104501574,104501811,104501646,28,4.79418
ES_H3K27me3_peak_14683,chr7,104524848,104525034,104524910,15,3.97654
ES_H3K27me3_peak_14684,chr7,104605772,104605958,104605829,18,3.81289
ES_H3K27me3_peak_14685,chr7,105273309,105273502,105273410,17,4.47361
ES_H3K27me3_peak_14686,chr7,105426369,105427280,105426883,39,3.50963
ES_H3K27me3_peak_14687,chr7,105482814,105483000,105482929,21,2.74571
ES_H3K27me3_peak_14688,chr7,105582236,105582758,105582586,25,4.24573
ES_H3K27me3_peak_14689,chr7,105763403,105763726,105763560,29,3.11223
ES_H3K27me3_peak_14690,chr7,105770965,105771176,105771023,18,3.18034
ES_H3K27me3_peak_14691,chr7,105788089,105789049,105788506,46,3.04844
ES_H3K27me3_peak_14692,chr7,105789123,105789546,105789374,42,2.91265
ES_H3K27me3_peak_14693,chr7,105789743,105789944,105789866,37,2.60699
ES_H3K27me3_peak_14694,chr7,105800427,105800613,105800508,18,2.54344
ES_H3K27me3_peak_14695,chr7,106250429,106250644,106250575,19,4.21941
ES_H3K27me3_peak_14696,chr7,106836999,106837185,106837134,15,3.97654
ES_H3K27me3_peak_14697,chr7,106852846,106853074,106852911,13,3.41114
ES_H3K27me3_peak_14698,chr7,107369352,107369606,107369425,22,3.7444
ES_H3K27me3_peak_14699,chr7,107371881,107372489,107372386,28,5.17839
ES_H3K27me3_peak_14700,chr7,107595912,107596405,107596067,22,5.52845
ES_H3K27me3_peak_14701,chr7,108069030,108069291,108069139,17,3.73847
ES_H3K27me3_peak_14702,chr7,108949783,108950117,108949898,30,4.47466
ES_H3K27me3_peak_14703,chr7,108951429,108951750,108951577,32,4.69992
ES_H3K27me3_peak_14704,chr7,109009811,109010563,109010063,28,3.44259
ES_H3K27me3_peak_14705,chr7,109011691,109011918,109011783,25,3.21492
ES_H3K27me3_peak_14706,chr7,109083587,109084009,109083729,25,4.29823
ES_H3K27me3_peak_14707,chr7,109168931,109169412,109169168,27,2.99779
ES_H3K27me3_peak_14708,chr7,109176282,109176515,109176415,26,2.76878
ES_H3K27me3_peak_14709,chr7,109190037,109190638,109190466,24,3.83642
ES_H3K27me3_peak_14710,chr7,109316466,109316656,109316546,16,4.1995
ES_H3K27me3_peak_14711,chr7,109439552,109440237,109439759,33,4.21387
ES_H3K27me3_peak_14712,chr7,109614405,109615162,109614590,21,4.55157
ES_H3K27me3_peak_14713,chr7,109615405,109615641,109615571,17,3.69542
ES_H3K27me3_peak_14714,chr7,109670421,109670912,109670774,24,4.09494
ES_H3K27me3_peak_14715,chr7,109671065,109671511,109671298,26,4.369
ES_H3K27me3_peak_14716,chr7,109701851,109702622,109702302,24,5.95564
ES_H3K27me3_peak_14717,chr7,109702679,109703297,109703180,25,6.19387
ES_H3K27me3_peak_14718,chr7,109728500,109728692,109728570,19,4.21941
ES_H3K27me3_peak_14719,chr7,109753082,109753504,109753232,22,4.30841
ES_H3K27me3_peak_14720,chr7,109770107,109770338,109770199,23,3.95537
ES_H3K27me3_peak_14721,chr7,109779477,109780629,109780195,49,3.85564
ES_H3K27me3_peak_14722,chr7,109864717,109865186,109865053,30,3.55378
ES_H3K27me3_peak_14723,chr7,109961099,109961363,109961212,17,3.07062
ES_H3K27me3_peak_14724,chr7,109962252,109962545,109962391,18,3.14102
ES_H3K27me3_peak_14725,chr7,110629589,110629822,110629747,27,2.9799
ES_H3K27me3_peak_14726,chr7,110769929,110770201,110770088,16,3.11892
ES_H3K27me3_peak_14727,chr7,110926874,110927060,110926993,13,3.26249
ES_H3K27me3_peak_14728,chr7,110927119,110927305,110927189,13,3.33516
ES_H3K27me3_peak_14729,chr7,111161413,111161621,111161548,21,4.4822
ES_H3K27me3_peak_14730,chr7,111910710,111910896,111910862,13,3.47947
ES_H3K27me3_peak_14731,chr7,112224468,112224654,112224480,19,2.97522
ES_H3K27me3_peak_14732,chr7,112367825,112368011,112367945,15,3.97654
ES_H3K27me3_peak_14733,chr7,112427107,112427299,112427143,18,3.72893
ES_H3K27me3_peak_14734,chr7,112428718,112428969,112428857,19,4.37474
ES_H3K27me3_peak_14735,chr7,112675796,112675995,112675870,28,3.25473
ES_H3K27me3_peak_14736,chr7,112681349,112681708,112681449,21,3.64824
ES_H3K27me3_peak_14737,chr7,112955731,112956145,112955833,29,4.30707
ES_H3K27me3_peak_14738,chr7,113114722,113114994,113114897,18,4.02432
ES_H3K27me3_peak_14739,chr7,113124187,113124400,113124295,17,3.93727
ES_H3K27me3_peak_14740,chr7,113208801,113209460,113208895,35,4.14474
ES_H3K27me3_peak_14741,chr7,113209631,113209841,113209755,25,3.25252
ES_H3K27me3_peak_14742,chr7,113401179,113401406,113401312,19,4.56132
ES_H3K27me3_peak_14743,chr7,113497318,113497504,113497397,18,3.58423
ES_H3K27me3_peak_14744,chr7,113659209,113659480,113659380,14,3.10334
ES_H3K27me3_peak_14745,chr7,113765311,113765621,113765476,38,3.14813
ES_H3K27me3_peak_14746,chr7,114003436,114003622,114003544,19,3.47838
ES_H3K27me3_peak_14747,chr7,114413372,114413971,114413507,40,3.59148
ES_H3K27me3_peak_14748,chr7,114416754,114417695,114417009,47,3.44323
ES_H3K27me3_peak_14749,chr7,114480117,114480375,114480255,17,3.19285
ES_H3K27me3_peak_14750,chr7,114561551,114562363,114562131,52,4.48116
ES_H3K27me3_peak_14751,chr7,114636850,114637140,114636984,22,3.5194
ES_H3K27me3_peak_14752,chr7,114744188,114744374,114744236,15,3.44345
ES_H3K27me3_peak_14753,chr7,114747081,114747369,114747187,20,3.80063
ES_H3K27me3_peak_14754,chr7,114920888,114921074,114920990,15,3.03974
ES_H3K27me3_peak_14755,chr7,115065358,115065556,115065416,19,4.42909
ES_H3K27me3_peak_14756,chr7,115075174,115075360,115075323,18,3.34802
ES_H3K27me3_peak_14757,chr7,115837642,115837897,115837742,16,3.20694
ES_H3K27me3_peak_14758,chr7,115838034,115838316,115838098,18,3.59692
ES_H3K27me3_peak_14759,chr7,116010933,116011330,116011004,22,3.30208
ES_H3K27me3_peak_14760,chr7,116028758,116028950,116028824,34,2.30933
ES_H3K27me3_peak_14761,chr7,116035303,116035850,116035377,51,2.40867
ES_H3K27me3_peak_14762,chr7,116036339,116036541,116036428,46,2.26333
ES_H3K27me3_peak_14763,chr7,116037853,116038071,116037904,42,2.09714
ES_H3K27me3_peak_14764,chr7,116038333,116038600,116038488,49,2.44747
ES_H3K27me3_peak_14765,chr7,116038947,116039147,116039034,42,2.13809
ES_H3K27me3_peak_14766,chr7,116480353,116480567,116480426,15,3.47139
ES_H3K27me3_peak_14767,chr7,116502769,116502977,116502923,18,3.04682
ES_H3K27me3_peak_14768,chr7,116505133,116505582,116505332,19,3.46711
ES_H3K27me3_peak_14769,chr7,116588274,116588460,116588325,16,3.45038
ES_H3K27me3_peak_14770,chr7,116621834,116622109,116621958,16,3.97894
ES_H3K27me3_peak_14771,chr7,118489251,118489635,118489474,38,4.50956
ES_H3K27me3_peak_14772,chr7,118583844,118584030,118583958,20,3.12398
ES_H3K27me3_peak_14773,chr7,118584112,118584342,118584253,26,4.08472
ES_H3K27me3_peak_14774,chr7,118585200,118585439,118585330,21,3.72919
ES_H3K27me3_peak_14775,chr7,118598167,118598501,118598471,14,3.46532
ES_H3K27me3_peak_14776,chr7,118912985,118913183,118913105,14,3.72801
ES_H3K27me3_peak_14777,chr7,118940989,118941245,118941119,16,4.22508
ES_H3K27me3_peak_14778,chr7,118993467,118993699,118993590,14,3.48036
ES_H3K27me3_peak_14779,chr7,119067076,119067441,119067322,18,3.7565
ES_H3K27me3_peak_14780,chr7,119183532,119183910,119183662,30,3.20354
ES_H3K27me3_peak_14781,chr7,119739524,119739807,119739695,25,4.1945
ES_H3K27me3_peak_14782,chr7,119743651,119743995,119743920,20,3.6287
ES_H3K27me3_peak_14783,chr7,120136752,120136938,120136823,15,3.68045
ES_H3K27me3_peak_14784,chr7,120182351,120182591,120182477,16,3.9616
