name,chr,start,end,Enh.prob,geneName,location
enh13890,chr1,134572424.0,134573423.0,0.4481,Kdm5b,genic
enh13891,chr14,120839779.0,120840778.0,0.4481,U6,intergenic
enh13892,chr2,93889844.0,93890843.0,0.4481,AL732472.1,upstream
enh13893,chr6,53017007.0,53018006.0,0.4481,Jazf1,genic
enh13894,chr6,65793007.0,65794006.0,0.4481,Prdm5,genic
enh13895,chr8,14834001.0,14835000.0,0.4481,Dlgap2,genic
enh13896,chr10,39209195.0,39210194.0,0.44799999999999995,AC153958.1,intergenic
enh13897,chr11,65110499.0,65111498.0,0.44799999999999995,AU040829,genic
enh13898,chr15,34045246.0,34046245.0,0.44799999999999995,Mtdh,intergenic
enh13899,chr3,30573079.0,30574078.0,0.44799999999999995,Telomerase-vert,intergenic
enh13900,chrX,86186662.0,86187661.0,0.44799999999999995,Nr0b1,upstream
enh13901,chr10,128204945.0,128205944.0,0.4479,Gls2,genic
enh13902,chr11,52851499.0,52852498.0,0.4479,Fstl4,genic
enh13903,chr13,98976046.0,98977045.0,0.4479,1700024P04Rik,downstream
enh13904,chr14,120900779.0,120901778.0,0.4479,Ipo5,upstream
enh13905,chr15,25626246.0,25627245.0,0.4479,Myo10,genic
enh13906,chr15,62008446.0,62009445.0,0.4479,Myc,intergenic
enh13907,chr17,31360056.0,31361055.0,0.4479,Slc37a1,downstream
enh13908,chr17,88306661.0,88307660.0,0.4479,U6,intergenic
enh13909,chr5,104436982.0,104437981.0,0.4479,Spp1,downstream
enh13910,chr7,97648491.0,97649490.0,0.4479,Rsf1,genic
enh13911,chr9,3037001.0,3038000.0,0.4479,AC131780.5,genic
enh13912,chrX,166627069.0,166628068.0,0.4479,RP23-364L1.1,upstream
enh13913,chr1,153457871.0,153458870.0,0.4478,Dhx9,genic
enh13914,chr12,101080791.0,101081790.0,0.4478,Smek1,genic
enh13915,chr15,43214455.0,43215454.0,0.4478,7SK,downstream
enh13916,chr18,38962347.0,38963346.0,0.4478,Arhgap26,genic
enh13917,chr19,57363511.0,57364510.0,0.4478,Fam160b1,genic
enh13918,chr8,124437101.0,124438100.0,0.4478,Pgbd5,genic
enh13919,chr11,12461998.0,12462997.0,0.4477,Cobl,genic
enh13920,chr12,65594014.0,65595013.0,0.4477,SNORA17,intergenic
enh13921,chr19,53058511.0,53059510.0,0.4477,Xpnpep1,intergenic
enh13922,chr2,60121944.0,60122943.0,0.4477,Baz2b,genic
enh13923,chr8,123018101.0,123019100.0,0.4477,Galnt2,genic
enh13924,chr8,125963101.0,125964100.0,0.4477,BC021891,intergenic
enh13925,chr9,74998194.0,74999193.0,0.4477,BC031353,genic
enh13926,chr1,89820426.0,89821425.0,0.4476,Agap1,genic
enh13927,chr1,133945424.0,133946423.0,0.4476,Prelp,intergenic
enh13928,chr10,111853945.0,111854944.0,0.4476,Krr1,intergenic
enh13929,chr13,63718693.0,63719692.0,0.4476,0610007P08Rik,intergenic
enh13930,chr19,42093511.0,42094510.0,0.4476,Pi4k2a,genic
enh13931,chr2,166258501.0,166259500.0,0.4476,RP23-79H8.1,intergenic
enh13932,chr4,138273086.0,138274085.0,0.4476,Kif17,genic
enh13933,chr5,147065425.0,147066424.0,0.4476,Lnx2,genic
enh13934,chr6,88028007.0,88029006.0,0.4476,Rab7,genic
enh13935,chr7,130949487.0,130950486.0,0.4476,Fgfr2,genic
enh13936,chr1,133020424.0,133021423.0,0.4475,Mdm4,genic
enh13937,chr10,108282945.0,108283944.0,0.4475,Ppp1r12a,downstream
enh13938,chr11,77915499.0,77916498.0,0.4475,RP23-199H17.3,genic
enh13939,chr13,48950632.0,48951631.0,0.4475,Fam120a,genic
enh13940,chr17,53564676.0,53565675.0,0.4475,Kat2b,upstream
enh13941,chr2,68364944.0,68365943.0,0.4475,Stk39,genic
enh13942,chr10,11746203.0,11747202.0,0.4474,SNORA17,intergenic
enh13943,chr12,31092136.0,31093135.0,0.4474,Fam110c,intergenic
enh13944,chr6,125060983.0,125061982.0,0.4474,Acrbp,genic
enh13945,chr7,29985982.0,29986981.0,0.4474,Zfp568,genic
enh13946,chr7,112689487.0,112690486.0,0.4474,Tead1,genic
enh13947,chr15,36269246.0,36270245.0,0.4473,Rnf19a,genic
enh13948,chr16,92071756.0,92072755.0,0.4473,Mrps6,genic
enh13949,chr6,115904983.0,115905982.0,0.4473,Ift122,genic
enh13950,chr7,34271982.0,34272981.0,0.4473,4931406P16Rik,genic
enh13951,chr7,118595487.0,118596486.0,0.4473,AC124444.1,genic
enh13952,chr9,7633001.0,7634000.0,0.4473,Mmp20,genic
enh13953,chr13,112411793.0,112412792.0,0.4472,Ankrd55,intergenic
enh13954,chr16,22074928.0,22075927.0,0.4472,Igf2bp2,genic
enh13955,chr16,22107928.0,22108927.0,0.4472,Igf2bp2,genic
enh13956,chr2,80639844.0,80640843.0,0.4472,Nup35,genic
enh13957,chr3,87658079.0,87659078.0,0.4472,Arhgef11,genic
enh13958,chr5,150913426.0,150914425.0,0.4472,U3,upstream
enh13959,chr6,140193480.0,140194479.0,0.4472,5S_rRNA,intergenic
enh13960,chr12,105010791.0,105011790.0,0.4471,4831426I19Rik,upstream
enh13961,chr13,12502734.0,12503733.0,0.4471,Edaradd,genic
enh13962,chr15,102382570.0,102383569.0,0.4471,U6,downstream
enh13963,chr16,90281756.0,90282755.0,0.4471,Sfrs15,genic
enh13964,chr4,39694968.0,39695967.0,0.4471,RP23-109O11.1,intergenic
enh13965,chr4,123588758.0,123589757.0,0.4471,Macf1,genic
enh13966,chr9,57808194.0,57809193.0,0.4471,Arid3b,genic
enh13967,chr9,88064163.0,88065162.0,0.4471,SNORA17,intergenic
enh13968,chr15,55287446.0,55288445.0,0.447,Col14a1,intergenic
enh13969,chr3,9594001.0,9595000.0,0.447,Zfp704,genic
enh13970,chr3,83944079.0,83945078.0,0.447,D930015E06Rik,genic
enh13971,chr4,108634396.0,108635395.0,0.447,Cc2d1b,downstream
enh13972,chr4,136030086.0,136031085.0,0.447,Rpl11,genic
enh13973,chr8,9507001.0,9508000.0,0.447,Fam155a,genic
enh13974,chr9,99248582.0,99249581.0,0.447,Cep70,genic
enh13975,chr16,78845756.0,78846755.0,0.4469,Chodl,intergenic
enh13976,chr11,11830998.0,11831997.0,0.4468,Ddc,genic
enh13977,chr4,136474086.0,136475085.0,0.4468,Luzp1,genic
enh13978,chr4,139196086.0,139197085.0,0.4468,Capzb,genic
enh13979,chr7,145148096.0,145149095.0,0.4468,AC151715.1,intergenic
enh13980,chr9,20542557.0,20543556.0,0.4468,5730601F06Rik,intergenic
enh13981,chr10,19494195.0,19495194.0,0.4467,Olig3,intergenic
enh13982,chr10,80166256.0,80167255.0,0.4467,Cirbp,genic
enh13983,chr12,80544014.0,80545013.0,0.4467,Galntl1,genic
enh13984,chr15,13212246.0,13213245.0,0.4467,Cdh6,intergenic
enh13985,chr15,27995246.0,27996245.0,0.4467,Trio,genic
enh13986,chr16,59643175.0,59644174.0,0.4467,Arl6,upstream
enh13987,chr7,38016982.0,38017981.0,0.4467,C80913,genic
enh13988,chr11,5511998.0,5512997.0,0.4466,RP23-288K19.3,downstream
enh13989,chr14,25843515.0,25844514.0,0.4466,AC154759.2,genic
enh13990,chr14,55714164.0,55715163.0,0.4466,Rabggta,downstream
enh13991,chr3,100681078.0,100682077.0,0.4466,Man1a2,genic
enh13992,chr5,13470001.0,13471000.0,0.4466,Sema3a,genic
enh13993,chr5,64726762.0,64727761.0,0.4466,Klf3,intergenic
enh13994,chr7,6244399.0,6245398.0,0.4466,Zscan5b,downstream
enh13995,chr17,90584661.0,90585660.0,0.4465,Nrxn1,genic
enh13996,chr5,67848762.0,67849761.0,0.4465,AC161516.1,genic
enh13997,chr13,23502132.0,23503131.0,0.4464,Btn2a2,intergenic
enh13998,chr14,34295815.0,34296814.0,0.4464,Fam35a,genic
enh13999,chr6,54842007.0,54843006.0,0.4464,Znrf2,genic
enh14000,chr6,83717007.0,83718006.0,0.4464,Vax2,genic
enh14001,chr7,43779631.0,43780630.0,0.4464,AC151989.1,genic
enh14002,chr9,21286557.0,21287556.0,0.4464,Kri1,genic
enh14003,chr1,74826427.0,74827426.0,0.4463,Wnt10a,intergenic
enh14004,chr12,79686014.0,79687013.0,0.4463,Rad51l1,intergenic
enh14005,chr13,49035632.0,49036631.0,0.4463,Wnk2,genic
enh14006,chr2,94435844.0,94436843.0,0.4463,Api5,genic
enh14007,chr3,95623079.0,95624078.0,0.4463,AC092479.1,downstream
enh14008,chr4,32176026.0,32177025.0,0.4463,RP23-358N13.1,intergenic
enh14009,chr4,39718968.0,39719967.0,0.4463,RP23-109O11.1,intergenic
enh14010,chr17,11534135.0,11535134.0,0.4462,Park2,genic
enh14011,chr3,85992079.0,85993078.0,0.4462,Prss48,downstream
enh14012,chr9,72225194.0,72226193.0,0.4462,U6,intergenic
enh14013,chr1,136685424.0,136686423.0,0.4461,AC125186.3,upstream
enh14014,chr11,94680687.0,94681686.0,0.4461,RP23-290B5.7,genic
enh14015,chr15,83183571.0,83184570.0,0.4461,Cyb5r3,intergenic
enh14016,chr15,96121570.0,96122569.0,0.4461,AC109202.1,intergenic
enh14017,chr15,103241570.0,103242569.0,0.4461,Hnrnpa1,genic
enh14018,chr5,91711975.0,91712974.0,0.4461,AC115723.1,intergenic
enh14019,chr5,143621132.0,143622131.0,0.4461,Cyth3,upstream
enh14020,chr11,117111687.0,117112686.0,0.446,Sec14l1,upstream
enh14021,chr12,54057014.0,54058013.0,0.446,Npas3,genic
enh14022,chr19,54114511.0,54115510.0,0.446,Adra2a,intergenic
enh14023,chr2,147292265.0,147293264.0,0.446,RP23-191L7.4,genic
enh14024,chr3,88528079.0,88529078.0,0.446,Mex3a,upstream
enh14025,chr5,90245976.0,90246975.0,0.446,Ankrd17,genic
enh14026,chr5,99974982.0,99975981.0,0.446,Hnrnpd,genic
enh14027,chr8,78534102.0,78535101.0,0.446,Slc10a7,genic
enh14028,chr12,108874791.0,108875790.0,0.4459,Wars,genic
enh14029,chr16,16102908.0,16103907.0,0.4459,2310008H04Rik,genic
enh14030,chr16,71304756.0,71305755.0,0.4459,U6,intergenic
enh14031,chr18,69660347.0,69661346.0,0.4459,Tcf4,genic
enh14032,chr19,32336511.0,32337510.0,0.4459,Sgms1,genic
enh14033,chr2,167430501.0,167431500.0,0.4459,Slc9a8,genic
enh14034,chr4,31973026.0,31974025.0,0.4459,Map3k7,genic
enh14035,chr4,123360758.0,123361757.0,0.4459,Macf1,genic
enh14036,chr5,112144981.0,112145980.0,0.4459,AC123795.1,intergenic
enh14037,chr15,58821446.0,58822445.0,0.4458,Tmem65,genic
enh14038,chr17,6008001.0,6009000.0,0.4458,Synj2,genic
enh14039,chr18,24511500.0,24512499.0,0.4458,Rprd1a,genic
enh14040,chr18,47363347.0,47364346.0,0.4458,Sema6a,genic
enh14041,chr4,132398086.0,132399085.0,0.4458,Phactr4,genic
enh14042,chr5,122038992.0,122039991.0,0.4458,Cux2,genic
enh14043,chr6,54848007.0,54849006.0,0.4458,Znrf2,genic
enh14044,chr1,122607424.0,122608423.0,0.4457,SNORA48,intergenic
enh14045,chr10,18057195.0,18058194.0,0.4457,Reps1,genic
enh14046,chr11,79138499.0,79139498.0,0.4457,Ksr1,genic
enh14047,chr14,45447326.0,45448325.0,0.4457,Fermt2,intergenic
enh14048,chr15,36989246.0,36990245.0,0.4457,Zfp706,intergenic
enh14049,chr17,51579676.0,51580675.0,0.4457,Satb1,intergenic
enh14050,chr4,123997758.0,123998757.0,0.4457,Rragc,intergenic
enh14051,chr5,119615992.0,119616991.0,0.4457,AC140675.3,genic
enh14052,chr8,33603529.0,33604528.0,0.4457,Ppp2cb,genic
enh14053,chr9,114087883.0,114088882.0,0.4457,CT025531.2,genic
enh14054,chr12,24993136.0,24994135.0,0.4456,Kidins220,genic
enh14055,chr2,19017374.0,19018373.0,0.4456,4930426L09Rik,intergenic
enh14056,chr3,90449079.0,90450078.0,0.4456,Npr1,downstream
enh14057,chr4,55471129.0,55472128.0,0.4456,SNORA17,upstream
enh14058,chr5,140582047.0,140583046.0,0.4456,Grifin,intergenic
enh14059,chr6,4740001.0,4741000.0,0.4456,Sgce,genic
enh14060,chr9,99152582.0,99153581.0,0.4456,Pik3cb,intergenic
enh14061,chr10,44428195.0,44429194.0,0.4455,Prdm1,downstream
enh14062,chr10,108432945.0,108433944.0,0.4455,Pawr,intergenic
enh14063,chr13,34316132.0,34317131.0,0.4455,Slc22a23,genic
enh14064,chr2,26341481.0,26342480.0,0.4455,Gpsm1,genic
enh14065,chr2,34731481.0,34732480.0,0.4455,Gapvd1,genic
enh14066,chr2,154494265.0,154495264.0,0.4455,Cbfa2t2,genic
enh14067,chr3,153051037.0,153052036.0,0.4455,St6galnac5,intergenic
enh14068,chr5,5561001.0,5562000.0,0.4455,Gtpbp10,upstream
enh14069,chr10,4273539.0,4274538.0,0.4454,Akap12,genic
enh14070,chr14,32086815.0,32087814.0,0.4454,Oxnad1,genic
enh14071,chr17,3410001.0,3411000.0,0.4454,Tiam2,genic
enh14072,chr17,45453052.0,45454051.0,0.4454,Spats1,genic
enh14073,chr2,35843481.0,35844480.0,0.4454,Ttll11,genic
enh14074,chr4,136464086.0,136465085.0,0.4454,6030445D17Rik,downstream
enh14075,chr1,134669424.0,134670423.0,0.4453,Syt2,genic
enh14076,chr1,191064122.0,191065121.0,0.4453,Nsl1,genic
enh14077,chr15,100256570.0,100257569.0,0.4453,Atf1,genic
enh14078,chr18,13034492.0,13035491.0,0.4453,Hrh4,intergenic
enh14079,chr7,65770115.0,65771114.0,0.4453,AC165968.1,intergenic
enh14080,chr9,58571194.0,58572193.0,0.4453,Nptn,intergenic
enh14081,chr1,160168870.0,160169869.0,0.4452,Tnn,intergenic
enh14082,chr11,117652687.0,117653686.0,0.4452,Tnrc6c,upstream
enh14083,chr13,37828132.0,37829131.0,0.4452,Rreb1,genic
enh14084,chr13,96907046.0,96908045.0,0.4452,1700029F12Rik,intergenic
enh14085,chr16,35866915.0,35867914.0,0.4452,Parp14,genic
enh14086,chr19,55711511.0,55712510.0,0.4452,AC112962.1,upstream
enh14087,chr6,72863007.0,72864006.0,0.4452,Kcmf1,genic
enh14088,chr6,136668480.0,136669479.0,0.4452,Plbd1,upstream
enh14089,chr6,148986479.0,148987478.0,0.4452,Dennd5b,downstream
enh14090,chr1,43171156.0,43172155.0,0.4451,Fhl2,upstream
enh14091,chr1,134554424.0,134555423.0,0.4451,Kdm5b,upstream
enh14092,chr1,152352871.0,152353870.0,0.4451,Tsen15,intergenic
enh14093,chr10,78163256.0,78164255.0,0.4451,D10Jhu81e,genic
enh14094,chr11,53352499.0,53353498.0,0.4451,Aff4,genic
enh14095,chr11,67927499.0,67928498.0,0.4451,RP23-464J2.2,genic
enh14096,chr18,35910347.0,35911346.0,0.4451,AC141471.1,intergenic
enh14097,chr19,9043511.0,9044510.0,0.4451,Ahnak,genic
enh14098,chr2,131395265.0,131396264.0,0.4451,RNaseP_nuc,intergenic
enh14099,chr3,112239083.0,112240082.0,0.4451,SNORA17,intergenic
enh14100,chr5,25496183.0,25497182.0,0.4451,Mll3,genic
enh14101,chr6,86454007.0,86455006.0,0.4451,C87436,genic
enh14102,chr6,122470983.0,122471982.0,0.4451,Rimklb,genic
enh14103,chr7,30287982.0,30288981.0,0.4451,Thap8,genic
enh14104,chr8,33900529.0,33901528.0,0.4451,Rbpms,genic
enh14105,chr11,23096001.0,23097000.0,0.445,RP23-160F12.2,intergenic
enh14106,chr13,73782553.0,73783552.0,0.445,Slc12a7,genic
enh14107,chr15,59644446.0,59645445.0,0.445,Trib1,upstream
enh14108,chr18,64404347.0,64405346.0,0.445,Onecut2,downstream
enh14109,chr3,22005079.0,22006078.0,0.445,2810416G20Rik,intergenic
enh14110,chr1,182031870.0,182032869.0,0.4449,Enah,intergenic
enh14111,chr2,95448844.0,95449843.0,0.4449,RP23-338J3.1,intergenic
enh14112,chr3,21571079.0,21572078.0,0.4449,2810416G20Rik,intergenic
enh14113,chr3,137962037.0,137963036.0,0.4449,Dapp1,genic
enh14114,chr4,103115396.0,103116395.0,0.4449,Mier1,genic
enh14115,chr5,53500762.0,53501761.0,0.4449,Gm10441,intergenic
enh14116,chr8,105302101.0,105303100.0,0.4449,E2f4,genic
enh14117,chr1,131146424.0,131147423.0,0.4448,Lgtn,upstream
enh14118,chr14,72844194.0,72845193.0,0.4448,Fndc3a,intergenic
enh14119,chr16,33579915.0,33580914.0,0.4448,Slc12a8,genic
enh14120,chr16,34691915.0,34692914.0,0.4448,Ccdc14,genic
enh14121,chr17,44650052.0,44651051.0,0.4448,Runx2,genic
enh14122,chr17,85160661.0,85161660.0,0.4448,1700106N22Rik,genic
enh14123,chr5,124418992.0,124419991.0,0.4448,Sbno1,genic
enh14124,chr7,27560982.0,27561981.0,0.4448,2310022A10Rik,genic
enh14125,chr8,78114102.0,78115101.0,0.4448,Ttc29,intergenic
enh14126,chr8,90818102.0,90819101.0,0.4448,Chd9,upstream
enh14127,chr9,99415582.0,99416581.0,0.4448,Mras,genic
enh14128,chr10,4285539.0,4286538.0,0.4447,Akap12,genic
enh14129,chr13,117223194.0,117224193.0,0.4447,Emb,genic
enh14130,chr5,150168426.0,150169425.0,0.4447,Rxfp2,intergenic
enh14131,chr11,117127687.0,117128686.0,0.4446,Sec14l1,genic
enh14132,chr13,52188632.0,52189631.0,0.4446,CT025557.1,intergenic
enh14133,chr17,43076052.0,43077051.0,0.4446,Tnfrsf21,genic
enh14134,chr2,119790265.0,119791264.0,0.4446,U6,downstream
enh14135,chr3,9598001.0,9599000.0,0.4446,Zfp704,genic
enh14136,chr4,57676129.0,57677128.0,0.4446,Palm2,genic
enh14137,chr4,83440097.0,83441096.0,0.4446,Snapc3,genic
enh14138,chr4,132423086.0,132424085.0,0.4446,Phactr4,upstream
enh14139,chr8,25574529.0,25575528.0,0.4446,Fgfr1,genic
enh14140,chr13,63522693.0,63523692.0,0.4445,Ptch1,genic
enh14141,chr17,31196056.0,31197055.0,0.4445,Tmprss3,genic
enh14142,chr6,108557007.0,108558006.0,0.4445,AC156506.1,downstream
enh14143,chr9,22229557.0,22230556.0,0.4445,Zfp809,genic
enh14144,chr1,155055871.0,155056870.0,0.4444,AC163325.1,downstream
enh14145,chr11,97269687.0,97270686.0,0.4444,Npepps,genic
enh14146,chr14,61023164.0,61024163.0,0.4444,Tnfrsf19,genic
enh14147,chr15,84928571.0,84929570.0,0.4444,Nup50,genic
enh14148,chr16,35947915.0,35948914.0,0.4444,Parp9,genic
enh14149,chr3,69754079.0,69755078.0,0.4444,Nmd3,downstream
enh14150,chr5,65527762.0,65528761.0,0.4444,1110003E01Rik,genic
enh14151,chr5,105496982.0,105497981.0,0.4444,Lrrc8b,intergenic
enh14152,chr6,35028001.0,35029000.0,0.4444,Cnot4,genic
enh14153,chr6,72870007.0,72871006.0,0.4444,Kcmf1,genic
enh14154,chr9,72653194.0,72654193.0,0.4444,Nedd4,upstream
enh14155,chr1,101756424.0,101757423.0,0.4443,SNORA17,intergenic
enh14156,chr12,53698014.0,53699013.0,0.4443,Npas3,genic
enh14157,chr13,99446046.0,99447045.0,0.4443,Mtap1b,genic
enh14158,chr15,37972246.0,37973245.0,0.4443,Ubr5,genic
enh14159,chr17,78634661.0,78635660.0,0.4443,Vit,downstream
enh14160,chr19,28566511.0,28567510.0,0.4443,Glis3,genic
enh14161,chr4,13635854.0,13636853.0,0.4443,RP23-246P12.2,intergenic
enh14162,chr4,134374086.0,134375085.0,0.4443,Extl1,genic
enh14163,chr5,16345183.0,16346182.0,0.4443,Cacna2d1,genic
enh14164,chr5,18687183.0,18688182.0,0.4443,SNORA17,intergenic
enh14165,chr5,148491425.0,148492424.0,0.4443,Ubl3,intergenic
enh14166,chr6,90368007.0,90369006.0,0.4443,Zxdc,upstream
enh14167,chr7,5099399.0,5100398.0,0.4443,Epn1,downstream
enh14168,chr8,61866204.0,61867203.0,0.4443,Palld,genic
enh14169,chr8,69759102.0,69760101.0,0.4443,Zfp866,genic
enh14170,chr10,120133945.0,120134944.0,0.4442,Irak3,downstream
enh14171,chr15,31294246.0,31295245.0,0.4442,Ankrd33b,genic
enh14172,chr15,36658246.0,36659245.0,0.4442,AC137871.1,intergenic
enh14173,chr17,5554001.0,5555000.0,0.4442,Zdhhc14,genic
enh14174,chr17,27815056.0,27816055.0,0.4442,D17Wsu92e,genic
enh14175,chr18,24202500.0,24203499.0,0.4442,AC134856.1,genic
enh14176,chr18,69746347.0,69747346.0,0.4442,Y_RNA,intergenic
enh14177,chr2,5372955.0,5373954.0,0.4442,Camk1d,genic
enh14178,chr4,126942757.0,126943756.0,0.4442,Zmym4,genic
enh14179,chr5,72874762.0,72875761.0,0.4442,Tec,upstream
enh14180,chr6,5379001.0,5380000.0,0.4442,Asb4,upstream
enh14181,chr11,30775001.0,30776000.0,0.4441,Psme4,genic
enh14182,chr13,111936793.0,111937792.0,0.4441,RP23-255E18.2,intergenic
enh14183,chr19,46172511.0,46173510.0,0.4441,Gbf1,genic
enh14184,chr5,118815992.0,118816991.0,0.4441,Med13l,intergenic
enh14185,chr5,144988132.0,144989131.0,0.4441,Kpna7,genic
enh14186,chr6,28817001.0,28818000.0,0.4441,Snd1,genic
enh14187,chr6,122693983.0,122694982.0,0.4441,RP23-180N22.3,upstream
enh14188,chr7,89772491.0,89773490.0,0.4441,Me3,genic
enh14189,chr9,45361918.0,45362917.0,0.4441,Fxyd6,upstream
enh14190,chr9,71231194.0,71232193.0,0.4441,Aldh1a2,genic
enh14191,chr10,125838945.0,125839944.0,0.444,Lrig3,intergenic
enh14192,chr12,108697791.0,108698790.0,0.444,Degs2,genic
enh14193,chr19,40253511.0,40254510.0,0.444,Pdlim1,genic
enh14194,chr2,73924944.0,73925943.0,0.444,Atp5g3,intergenic
enh14195,chr2,152128265.0,152129264.0,0.444,Tcf15,intergenic
enh14196,chr18,47473347.0,47474346.0,0.4439,Sema6a,intergenic
enh14197,chr19,41269511.0,41270510.0,0.4439,Pik3ap1,downstream
enh14198,chr5,117394992.0,117395991.0,0.4439,AC113299.3,downstream
enh14199,chr1,88644426.0,88645425.0,0.4438,Arl4c,intergenic
enh14200,chr15,62040446.0,62041445.0,0.4438,Pvt1,genic
enh14201,chr17,48677676.0,48678675.0,0.4438,7SK,intergenic
enh14202,chr18,33315347.0,33316346.0,0.4438,Stard4,intergenic
enh14203,chr4,48531129.0,48532128.0,0.4438,5730528L13Rik,upstream
enh14204,chr8,36526947.0,36527946.0,0.4438,6430573F11Rik,intergenic
enh14205,chr1,16654920.0,16655919.0,0.4437,Tceb1,genic
enh14206,chr1,74252427.0,74253426.0,0.4437,Arpc2,genic
enh14207,chr13,109805793.0,109806792.0,0.4437,Pde4d,genic
enh14208,chr4,127340757.0,127341756.0,0.4437,Gjb4,downstream
enh14209,chr4,133503086.0,133504085.0,0.4437,Trnp1,upstream
enh14210,chr10,56229195.0,56230194.0,0.4436,AC153521.1,upstream
enh14211,chr2,154464265.0,154465264.0,0.4436,Cbfa2t2,genic
enh14212,chr5,121187992.0,121188991.0,0.4436,Ptpn11,genic
enh14213,chr7,143404096.0,143405095.0,0.4436,Kcnq1,genic
enh14214,chr9,14934557.0,14935556.0,0.4436,RP23-149D5.4,intergenic
enh14215,chr9,71228194.0,71229193.0,0.4436,Aldh1a2,genic
enh14216,chr1,137387424.0,137388423.0,0.4435,SNORA17,intergenic
enh14217,chr17,88339661.0,88340660.0,0.4435,U6,downstream
enh14218,chr17,89933661.0,89934660.0,0.4435,AC154338.1,intergenic
enh14219,chr3,9522001.0,9523000.0,0.4435,Zfp704,genic
enh14220,chr8,105230101.0,105231100.0,0.4435,D230025D16Rik,genic
enh14221,chr1,105094424.0,105095423.0,0.4434,Cdh20,intergenic
enh14222,chr12,104474791.0,104475790.0,0.4434,Gm10000,genic
enh14223,chr13,13968734.0,13969733.0,0.4434,B3galnt2,genic
enh14224,chr2,132257265.0,132258264.0,0.4434,RP23-33N15.2,genic
enh14225,chr4,32833026.0,32834025.0,0.4434,Ankrd6,genic
enh14226,chr11,96780687.0,96781686.0,0.4433,Snx11,upstream
enh14227,chr4,53854129.0,53855128.0,0.4433,Tmem38b,genic
enh14228,chr1,77458426.0,77459425.0,0.4432,Epha4,genic
enh14229,chr1,78734426.0,78735425.0,0.4432,Acsl3,intergenic
enh14230,chr2,24442481.0,24443480.0,0.4432,Pax8,genic
enh14231,chr2,119108265.0,119109264.0,0.4432,Casc5,downstream
enh14232,chr5,121537992.0,121538991.0,0.4432,Mapkapk5,genic
enh14233,chr1,57252157.0,57253156.0,0.4431,AC161493.2,intergenic
enh14234,chr1,75226426.0,75227425.0,0.4431,Tuba4a,upstream
enh14235,chr10,62692253.0,62693252.0,0.4431,Stox1,genic
enh14236,chr16,13119908.0,13120907.0,0.4431,Ercc4,genic
enh14237,chr16,55823888.0,55824887.0,0.4431,Nfkbiz,genic
enh14238,chr2,71648944.0,71649943.0,0.4431,Gm1631,intergenic
enh14239,chr8,46583647.0,46584646.0,0.4431,Ccdc111,genic
enh14240,chr10,42071195.0,42072194.0,0.44299999999999995,RP23-40C8.1,intergenic
enh14241,chr11,57799499.0,57800498.0,0.44299999999999995,RP23-268K22.2,genic
enh14242,chr11,67044499.0,67045498.0,0.44299999999999995,2310004I24Rik,genic
enh14243,chr2,71623944.0,71624943.0,0.44299999999999995,Dlx2,intergenic
enh14244,chr3,90274079.0,90275078.0,0.44299999999999995,Dennd4b,genic
enh14245,chr6,50718002.0,50719001.0,0.44299999999999995,Npvf,intergenic
enh14246,chr6,84045007.0,84046006.0,0.44299999999999995,Dysf,genic
enh14247,chr1,106197424.0,106198423.0,0.4429,Phlpp1,genic
enh14248,chr17,12046135.0,12047134.0,0.4429,Park2,genic
enh14249,chr4,91334310.0,91335309.0,0.4429,Elavl2,genic
enh14250,chr4,149060892.0,149061891.0,0.4429,Pex14,genic
enh14251,chr6,38915002.0,38916001.0,0.4429,Tbxas1,genic
enh14252,chr7,38113982.0,38114981.0,0.4429,Ccne1,upstream
enh14253,chr1,135516424.0,135517423.0,0.4428,Nav1,genic
enh14254,chr13,111467793.0,111468792.0,0.4428,Gpbp1,genic
enh14255,chr16,72702756.0,72703755.0,0.4428,Robo1,intergenic
enh14256,chr18,84932609.0,84933608.0,0.4428,Fbxo15,upstream
enh14257,chr19,32171511.0,32172510.0,0.4428,Sgms1,genic
enh14258,chr2,51138481.0,51139480.0,0.4428,Rnd3,genic
