name,chrom,start,end,strand,TPM
Abt1,chr13,23418360,23423866,-,20.1522926099
Npat,chr9,53537046,53575627,+,20.1453543396
Adat1,chr8,111966907,111992302,-,20.1425507984
Ing3,chr6,21949614,21976037,+,20.1387753582
Wls,chr3,159839694,159935175,+,20.1192166904
Tesk2,chr4,116720954,116804248,+,20.0849293769
Acox1,chr11,116171882,116199045,-,20.0842492442
Acad11,chr9,104063702,104127646,+,20.0765123444
Eva1b,chr4,126148002,126149874,+,20.0742896668
Taf3,chr2,9914551,10048609,-,20.0720376265
Crabp2,chr3,87948692,87953372,+,20.0548623917
Kctd15,chr7,34639015,34652841,-,20.0520794618
Ano6,chr15,95790842,95975472,+,20.0353252004
Zscan25,chr5,145283342,145291469,+,20.0317968623
Usp45,chr4,21776269,21837872,+,20.0253297926
Srpk2,chr5,23503355,23616571,-,20.013544911
Mapk8ip1,chr2,92383675,92401263,-,20.0129864773
Rp2h,chrX,20364480,20405653,+,19.9755380812
Eif2ak4,chr2,118388616,118475234,+,19.9675554956
Tmub2,chr11,102284819,102289427,+,19.9647750392
Gramd1b,chr9,40297906,40455764,-,19.9646466175
Ssx2ip,chr3,146404641,146440137,+,19.9431027234
Esyt2,chr12,116281221,116373098,+,19.9415006753
S100a1,chr3,90511033,90514330,-,19.9349423485
Zkscan3,chr13,21387003,21402755,-,19.9261840796
Trp53bp2,chr1,182409166,182462436,+,19.9250009974
Gmfg,chr7,28437446,28446895,+,19.9244369004
Atp6v0a2,chr5,124629051,124724455,+,19.8892534475
Ubxn7,chr16,32332251,32393747,+,19.8839079262
Lin54,chr5,100442034,100500639,-,19.8759806284
Mks1,chr11,87853224,87863679,+,19.8672308492
Tagap1,chr17,6954964,6961156,-,19.8581480181
Prkaa1,chr15,5143860,5181899,+,19.8536494375
Zfp777,chr6,48024187,48048114,-,19.8497480326
Ufsp2,chr8,45975527,45996956,+,19.8303361674
Fn3krp,chr11,121421372,121430768,+,19.8276082563
Npl,chr1,153503015,153549714,-,19.8028611171
Rhox6,chrX,37827054,37829857,+,19.7982705556
Anks3,chr16,4941414,4964237,-,19.798212762
Rhox9,chrX,37899096,37901770,-,19.7971198705
Tmem33,chr5,67260564,67291461,+,19.7971153084
Cep95,chr11,106789251,106818861,+,19.7826445229
Ankzf1,chr1,75192159,75199385,+,19.7757828934
Gins3,chr8,95633558,95645059,+,19.7700710289
Zfp260,chr7,30095075,30107614,+,19.7696396819
Lpl,chr8,68880554,68906932,+,19.7654147921
Asap1,chr15,64086839,64382919,-,19.7645440673
Fam175a,chr5,100804801,100820935,-,19.760134749
Ybx2,chr11,69935898,69941599,+,19.7518804605
Cpne3,chr4,19519251,19570104,-,19.746557116
Ptcd1,chr5,145147377,145167104,-,19.7421836829
Hgh1,chr15,76368897,76371411,+,19.7421322499
Slc27a2,chr2,126553023,126588243,+,19.7391974509
Slc25a51,chr4,45395923,45408766,-,19.7388581026
Ptch1,chr13,63511532,63565520,-,19.7363523082
Ift22,chr5,136908149,136913244,+,19.7341636337
Gmeb2,chr2,181251450,181287966,-,19.7276739637
Cipc,chr12,86947040,86965366,+,19.7253645523
Acad8,chr9,26974138,26999549,-,19.7237655719
Pms2,chr5,143910000,143931756,+,19.720936037
Arv1,chr8,124722138,124734123,+,19.706006263
Col4a3bp,chr13,96542734,96640167,+,19.6840095788
Snord88a,chr7,44250149,44250221,+,19.6837550009
Rhog,chr7,102239122,102250118,-,19.6750459559
Dnajc6,chr4,101496647,101642799,+,19.6700567052
Cpt2,chr4,107903981,107923589,-,19.6626930787
Pask,chr1,93309436,93342788,-,19.6461844793
Ccdc88c,chr12,100912699,101028983,-,19.6427733452
Plod1,chr4,147909752,147936776,-,19.6411472702
Golga3,chr5,110176700,110223155,+,19.6380926995
Snord55,chr4,117155770,117155848,-,19.6184725142
Acaca,chr11,84195437,84401651,+,19.6139519572
Ogfod3,chr11,121177592,121204648,-,19.6076530074
Taf1a,chr1,183388884,183410206,+,19.607019495
Qser1,chr2,104754792,104816696,-,19.5976238517
P2rx4,chr5,122707556,122729042,+,19.5788040127
Thg1l,chr11,45945305,45955503,-,19.5620393211
Stxbp3,chr3,108793179,108840502,-,19.5618920431
Fam178b,chr1,36562695,36683183,-,19.5611551267
Tspo,chr15,83563572,83574203,+,19.5532171204
Ddx31,chr2,28840405,28905575,+,19.5458251138
Tnks1bp1,chr2,85050459,85073048,+,19.531763124
Rex2,chr4,147021849,147060799,+,19.5255973216
Nat6,chr9,107580169,107584048,+,19.5250287349
Nxf3,chrX,136072098,136085255,-,19.4929262794
Taok1,chr11,77529161,77607815,-,19.4873338362
Ndrg1,chr15,66929317,66969641,-,19.4859608134
Tmem143,chr7,45897068,45917413,+,19.4844850367
Grhl3,chr4,135541887,135573620,-,19.4746590373
Copz2,chr11,96849875,96861202,+,19.4667628223
Mul1,chr4,138434671,138442265,+,19.4624232219
Tstd3,chr4,21757381,21767211,-,19.4603199375
Smurf1,chr5,144876494,144965830,-,19.4564454013
Pnkd,chr1,74285033,74353692,+,19.4540040289
Zswim3,chr2,164805113,164822127,+,19.4532957034
Phospho1,chr11,95824499,95832140,+,19.4472847276
Aamdc,chr7,97550330,97579497,-,19.4448474501
Metap1d,chr2,71453337,71525191,+,19.4334645405
Fzd7,chr1,59482146,59486955,+,19.4312943594
Crisp1,chr17,40293757,40319207,-,19.4303103824
Bcl2l13,chr6,120836229,120892842,+,19.4297200281
Coq3,chr4,21879674,21912126,+,19.427520747
Fkbp15,chr4,62300341,62360548,-,19.4235858731
Agfg2,chr5,137650480,137684753,-,19.4190015394
Six4,chr12,73100258,73113245,-,19.4184587914
Camsap1,chr2,25926837,25983282,-,19.4129312547
Tmem216,chr19,10550460,10556238,-,19.4086011629
Plcd1,chr9,119071527,119093502,-,19.399259951
Ccnyl1,chr1,64691344,64725642,+,19.3884229083
Sdc2,chr15,32920722,33034721,+,19.3878123816
Snora5c,chr11,6620318,6620419,-,19.3817422729
Coq2,chr5,100654725,100674256,-,19.3697054507
Palb2,chr7,122107261,122132946,-,19.3681986085
Atp6v0e2,chr6,48537568,48541800,+,19.3351333023
Prkacb,chr3,146729578,146812946,-,19.3128970576
Rab3gap1,chr1,127868772,127943876,+,19.310634043
Arxes1,chrX,136033366,136034946,+,19.3089235378
Csad,chr15,102176997,102189043,-,19.29092403
N6amt1,chr16,87354184,87368649,+,19.2902508262
Trabd,chr15,89076063,89087075,+,19.2876175599
Caap1,chr4,94500078,94556796,-,19.2868467568
Ddhd2,chr8,25725323,25754280,-,19.2807951223
Wwp1,chr4,19608299,19709004,-,19.2591668461
Stk38l,chr6,146724929,146778814,+,19.2559989453
Irf1,chr11,53770013,53778374,+,19.251535525
1700019A02Rik,chr1,53158576,53187617,-,19.2460252661
Btg2,chr1,134074864,134079155,-,19.2428146629
Ephx1,chr1,180989555,181017495,-,19.2398840085
Usp54,chr14,20548911,20618354,-,19.2242632696
Polr2l,chr7,141471859,141475153,-,19.2227315251
Tob2,chr15,81848269,81858326,-,19.2105912556
Rprd1a,chr18,24484961,24530204,-,19.2062042586
Trp53inp2,chr2,155381855,155389847,+,19.2057791549
Arl6,chr16,59613320,59639339,-,19.198916054
Pcmtd1,chr1,7088919,7173628,+,19.1699896794
Fam117b,chr1,59913005,59985348,+,19.1683657505
Snord15b,chr7,99479562,99479707,-,19.167295732
Ift43,chr12,86082560,86162459,+,19.1631081722
Pdzd8,chr19,59296083,59345780,-,19.1445167488
Slc2a8,chr2,32972988,32982056,-,19.1433134524
Zfand5,chr19,21272277,21286840,+,19.136092202
Dynlt3,chrX,9654269,9662983,-,19.1320443006
Slc25a46,chr18,31580167,31609902,-,19.1306918917
Ankrd52,chr10,128377123,128394006,+,19.1255472905
Chic2,chr5,75005003,75044641,-,19.1243588903
Zfand2b,chr1,75168645,75171626,+,19.1232279541
Radil,chr5,142484838,142551098,-,19.1145577404
Eml3,chr19,8929693,8941582,+,19.1065395022
Tmem161b,chr13,84222295,84295966,+,19.1023419931
Plaur,chr7,24462499,24475873,+,19.0896005147
D930015E06Rik,chr3,83898286,84040161,-,19.0872726969
Ccbl2,chr3,142701047,142744911,+,19.0847296366
Pacs2,chr12,113014507,113074401,+,19.0780961427
Sertad1,chr7,27486952,27490314,+,19.0779627242
Wdr20,chr12,110737948,110795028,+,19.0569402004
Tm7sf2,chr19,6062820,6067850,-,19.0547381193
Usp30,chr5,114100332,114122924,+,19.0487669551
4930447C04Rik,chr12,72881108,72917765,-,19.0405770256
Skil,chr3,31095057,31122923,+,19.040122416
Scrn1,chr6,54508815,54566382,-,19.0185560246
Nptx2,chr5,144545886,144557478,+,19.0161746313
Slx4,chr16,3979105,4001678,-,19.0076678024
Sdr39u1,chr14,55897284,55900232,-,19.001541621
Med18,chr4,132458728,132463921,-,18.9976987024
Ntpcr,chr8,125734202,125748235,+,18.9918059909
Tmem170,chr8,111864897,111876675,-,18.98996993
Ccdc84,chr9,44410163,44418007,-,18.9859789513
Phka2,chrX,160502165,160598878,+,18.9840435054
Ccdc85c,chr12,108206344,108275417,-,18.9623554787
Polm,chr11,5827859,5838016,-,18.9597944755
Vps26b,chr9,27004501,27030094,-,18.9557474938
Slc35c1,chr2,92452764,92460518,-,18.946355118
Hspb11,chr4,107253933,107279888,+,18.9431683231
Dock5,chr14,67751927,67933572,-,18.9421049072
Tmem263,chr10,85102626,85117747,+,18.9337841137
Pkn3,chr2,30078765,30091019,+,18.9246914833
Dennd2a,chr6,39462377,39557834,-,18.9187716584
Cmtm3,chr8,104340593,104347672,+,18.9157670189
Hsdl1,chr8,119561977,119575200,-,18.915640932
Exd2,chr12,80463094,80498135,+,18.9097596025
Zfc3h1,chr10,115384958,115432771,+,18.904695545
Dtd1,chr2,144599952,144768747,+,18.9041950644
3110001I22Rik,chr16,13672019,13678385,+,18.8836500369
Ate1,chr7,130391493,130520369,-,18.8825833884
Rab10os,chr12,3235790,3250374,+,18.8807255384
Pacrgl,chr5,48372391,48388756,+,18.8716227042
Ndfip2,chr14,105258672,105309298,+,18.8685316122
Npdc1,chr2,25403049,25409494,+,18.8594678958
Adal,chr2,121140427,121156680,+,18.8522174541
Shq1,chr6,100571810,100671157,-,18.8480172468
Zfp275,chrX,73342619,73359080,+,18.8402982854
Cnot4,chr6,35022064,35133737,-,18.8373649823
Klc2,chr19,5107745,5118408,-,18.8362068281
Ippk,chr13,49421222,49463060,+,18.8347379881
Tnip2,chr5,34496095,34513979,-,18.8307242473
Kctd6,chr14,8214080,8223569,+,18.8269538006
AI464131,chr4,41495600,41503075,-,18.8268500915
2300002M23Rik,chr17,35567484,35568945,+,18.8253052167
Zbtb48,chr4,152019775,152027671,-,18.8183444634
Slc39a11,chr11,113244854,113565815,-,18.8138234289
Ror2,chr13,53109316,53286109,-,18.8081173534
9930104L06Rik,chr4,124937047,124944661,+,18.8033331428
Brf1,chr12,112959861,113000621,-,18.80204211
Sntb2,chr8,106935749,107014192,+,18.793615568
Hipk1,chr3,103739814,103791563,-,18.7882612403
Arhgap9,chr10,127321963,127329943,+,18.7879290346
Ccdc66,chr14,27482404,27508460,-,18.7735589239
Ctns,chr11,73183132,73199019,-,18.771951165
Nab2,chr10,127660917,127666703,-,18.7679303721
Stag3,chr5,138280508,138312393,+,18.7555074634
Pros1,chr16,62854333,62929340,+,18.7519327206
Tmtc3,chr10,100443901,100487347,-,18.7466893107
Abhd16a,chr17,35089290,35102987,+,18.7392549494
2310045N01Rik,chr8,70139498,70148634,+,18.7298645572
St6galnac6,chr2,32599708,32620809,+,18.7296565199
Fbxl3,chr14,103080238,103099509,-,18.7213795619
Txndc11,chr16,11074910,11134532,-,18.7057117309
Aass,chr6,23072172,23132986,-,18.7039552815
Alkbh4,chr5,136138780,136141614,+,18.6965198376
Sesn3,chr9,14276300,14326134,+,18.6942670668
Tinagl1,chr4,130165599,130175122,-,18.673038373
Slc10a7,chr8,78509327,78734012,+,18.6658663282
Lin9,chr1,180641149,180690687,+,18.651572996
Bnip2,chr9,69989465,70011659,+,18.6269340606
Bpgm,chr6,34476355,34505610,+,18.6189295159
Stat2,chr10,128270575,128292849,+,18.6000396599
Tmem41a,chr16,21934326,21947552,-,18.5926909355
Oma1,chr4,103313845,103366428,+,18.5701241412
Guf1,chr5,69556941,69573630,+,18.5658436902
Letmd1,chr15,100469033,100479252,+,18.5641683691
BC017643,chr11,121222588,121229309,-,18.5626090889
Fam3a,chrX,74384719,74393139,-,18.5568528796
Mettl4,chr17,94727079,94749892,-,18.5538189554
Phtf2,chr5,20758663,20882124,-,18.550969926
Cep250,chr2,155956557,155998900,+,18.5472413803
Slc25a44,chr3,88410493,88425141,-,18.5403863392
Pias1,chr9,62880076,62980879,-,18.5285444792
Ggact,chr14,122890859,122913165,-,18.5228198859
Gm13051,chr4,146097311,146126623,+,18.5152252598
Pex11b,chr3,96635356,96645381,+,18.5091585533
Mbd1,chr18,74268287,74282684,+,18.5073479792
Keap1,chr9,21229729,21239332,-,18.5001592644
Serhl,chr15,83100204,83116671,+,18.4896244108
Nhlrc2,chr19,56548260,56598846,+,18.4857666071
Als2,chr1,59162755,59237231,-,18.483752017
Pdp2,chr8,104591467,104596849,+,18.4821860342
Baz2b,chr2,59899362,60125740,-,18.466043372
Tlcd1,chr11,78178148,78180819,+,18.4642573897
Arhgef7,chr8,11728104,11835217,+,18.4609000034
Extl3,chr14,65052058,65098106,-,18.4596423992
Uhrf1bp1l,chr10,89744990,89819869,+,18.4588557813
Crocc,chr4,141016636,141060545,-,18.4554510313
Phldb1,chr9,44686307,44735198,-,18.4361041484
Gm13212,chr4,145617145,145624394,+,18.4358380359
Amph,chr13,18948350,19150919,+,18.4288101858
Derl2,chr11,71007439,71019841,-,18.4245422596
Zfand2a,chr5,139471215,139484491,-,18.4242799743
Ccdc130,chr8,84257766,84270402,-,18.4234327896
Supt3,chr17,44777170,45119284,+,18.4218238204
Abhd2,chr7,79273265,79361601,+,18.4213143893
Rec8,chr14,55618165,55625395,+,18.3986081988
Cbr4,chr8,61487733,61503500,+,18.3985509415
Adck4,chr7,27233012,27257949,+,18.3876844925
Clmp,chr9,40685963,40784046,+,18.3848277829
Poli,chr18,70508679,70530321,-,18.3783119239
Zfp825,chr13,74480056,74493950,-,18.3773462779
Pan3,chr5,147430579,147548501,+,18.3764968474
AW209491,chr13,14630244,14638202,+,18.3741191447
Ap1s2,chrX,163909016,163933666,+,18.3687455208
Ccdc163,chr4,116708929,116715104,+,18.3682025902
Bod1l,chr5,41787539,41844315,-,18.3548356148
Helq,chr5,100762147,100798600,-,18.3546055078
Lancl1,chr1,67000516,67038872,-,18.3452698628
Tbc1d22a,chr15,86214458,86498503,+,18.331462989
Creg1,chr1,165763779,165775304,+,18.3253787369
Simc1,chr13,54503804,54551290,+,18.3240761621
Klhl7,chr5,24100589,24161231,+,18.3153213809
Pcbp3,chr10,76761853,76961947,-,18.3024463701
Mtfr2,chr10,20347818,20361669,+,18.3020317955
Dph7,chr2,24962421,24973471,+,18.2947382815
Gm9833,chr3,10088276,10092562,+,18.293869738
Blzf1,chr1,164289799,164307484,-,18.288709835
Frs2,chr10,117070126,117148474,-,18.2856982602
Herpud2,chr9,25108129,25151781,-,18.2678425286
Pard3,chr8,127064055,127612286,+,18.2545727104
Paox,chr7,140125684,140134334,+,18.2477407198
Ccdc120,chrX,7731713,7741324,-,18.2476924965
Slc25a16,chr10,62920632,62946494,+,18.2467141675
Vps18,chr2,119288741,119298453,+,18.2459229927
Bcap29,chr12,31595353,31634658,-,18.2301924309
Zfp74,chr7,29932790,29951893,-,18.2150329654
Cog5,chr12,31654868,31937630,+,18.2105826297
Os9,chr10,127094258,127121160,-,18.2057799905
Nnt,chr13,119334316,119409257,-,18.2051302959
Yipf6,chrX,98937780,98949020,+,18.1982090835
Fnip1,chr11,54438178,54518241,+,18.1948810086
Osbpl10,chr9,115067278,115232223,+,18.193363241
Ttf1,chr2,29060262,29087650,+,18.18540982
Armcx2,chrX,134804141,134809221,-,18.1811779998
Ppp2r3c,chr12,55280813,55303000,-,18.1668696968
Faap24,chr7,35392151,35396767,-,18.163844086
Ppcdc,chr9,57412659,57440114,-,18.1508740465
Mtfmt,chr9,65435781,65453054,+,18.1475895736
Vegfc,chr8,54077531,54186454,+,18.1394884812
Myo1f,chr17,33555706,33607764,+,18.1357212744
Epc1,chr18,6435950,6516108,-,18.1143791456
Mdm1,chr10,118141786,118168999,+,18.1128551073
Camkv,chr9,107935919,107949691,+,18.1125753585
Homer3,chr8,70282998,70294361,+,18.1082457543
Prph,chr15,99055173,99058978,+,18.1073372317
Mettl22,chr16,8470812,8490197,+,18.0996600054
Cnnm2,chr19,46761608,46878580,+,18.0795689054
Sbf2,chr7,110308012,110614920,-,18.0597724276
Cry2,chr2,92403646,92434069,-,18.058094623
Dock7,chr4,98936658,99120915,-,18.0554124657
Efhd2,chr4,141858141,141874920,-,18.0445473668
Tom1l1,chr11,90645690,90687601,-,18.0428235149
Brap,chr5,121660562,121687249,+,18.0364498391
Znhit2,chr19,6061206,6062468,+,18.0257231683
Esrra,chr19,6910976,6921808,-,18.0229815968
Akr1b10,chr6,34384246,34396949,+,18.0228585525
Rnf208,chr2,25242928,25244261,+,18.0212450601
Rbsn,chr6,92186711,92214811,-,18.0158367757
Camk2g,chr14,20734872,20794088,-,18.0052776719
Nt5c2,chr19,46886830,47015189,-,18.0027772598
Marveld1,chr19,42147388,42151703,+,17.9987314414
Axin2,chr11,108920348,108950781,+,17.9980678945
Gpr180,chr14,118137126,118164232,+,17.9977850115
Fkbpl,chr17,34644882,34646327,+,17.996740882
Snord16a,chr9,64175431,64175522,+,17.9891861888
Hilpda,chr6,29272487,29275449,+,17.9816532814
Gnpda2,chr5,69575001,69592285,-,17.9745831005
Acss1,chr2,150618110,150668240,-,17.9619462696
Fbxo45,chr16,32230111,32247025,-,17.9516968819
D7Ertd143e,chr7,3218783,3221015,+,17.944941147
Xrcc3,chr12,111803192,111813841,-,17.9445541038
Spire2,chr8,123332712,123369518,+,17.9375048991
A230050P20Rik,chr9,20868641,20874307,+,17.9319731488
Gng2,chr14,19872558,19977249,-,17.9280695561
Chd3,chr11,69343272,69369426,-,17.9127905186
2410131K14Rik,chr5,118245226,118263114,+,17.9124550532
Cwf19l1,chr19,44108636,44135876,-,17.9042382853
Tpra1,chr6,88902250,88912240,+,17.8983034565
Pcx,chr19,4510471,4621752,+,17.8949450901
Gm561,chr2,144594064,144595365,+,17.888543856
Scand1,chr2,156311845,156312704,-,17.8862018088
Atp2b4,chr1,133702673,133753747,-,17.8859838847
Slc48a1,chr15,97784364,97792692,+,17.8688080857
Tom1,chr8,75033685,75070121,+,17.8680089598
Tgoln1,chr6,72608420,72617000,-,17.8657165553
Wdr59,chr8,111448783,111522107,-,17.8636527887
Rtn4ip1,chr10,43901806,43947862,+,17.8625037654
Dnajb13,chr7,100503019,100514815,-,17.8548963575
Dlg3,chrX,100767721,100818410,+,17.8492237729
Fer,chr17,63863980,64139496,+,17.84458801
Gfpt1,chr6,87042845,87092207,+,17.8326594118
Tysnd1,chr10,61695513,61702773,+,17.8311603541
Casc5,chr2,119047118,119104121,+,17.82326053
Ptprg,chr14,11553552,12242039,+,17.8119482543
Mex3b,chr7,82867332,82871576,+,17.8103929717
Poll,chr19,45552275,45560543,-,17.8004220908
Tmem251,chr12,102743759,102745397,+,17.8002157555
Dusp16,chr6,134715467,134792628,-,17.795234413
Baz1a,chr12,54892988,54986336,-,17.7948743139
Lck,chr4,129548343,129573641,-,17.789467717
Abi2,chr1,60409618,60481163,+,17.7818837283
Nckipsd,chr9,108808379,108818366,+,17.7796446079
Edem1,chr6,108828640,108859356,+,17.7795008836
Syngr1,chr15,80091333,80119501,+,17.775237068
Alad,chr4,62505983,62520063,-,17.7751292296
Armcx4,chrX,134686518,134697772,+,17.7717624844
St3gal3,chr4,117932152,118134946,-,17.7689668321
Smim14,chr5,65448754,65492835,-,17.7682841971
Rhbdf2,chr11,116598165,116627019,-,17.7642877621
B4galt1,chr4,40804581,40854537,-,17.742205211
Sohlh2,chr3,55182043,55209957,+,17.7341666707
Mrps25,chr6,92169522,92184023,-,17.7183587228
Pgm3,chr9,86552475,86571842,-,17.7040976559
Tmem132a,chr19,10857828,10869779,-,17.7032906424
Ctnnbip1,chr4,149518240,149566437,+,17.698128329
Hvcn1,chr5,122209728,122242297,+,17.6969901673
Tmco6,chr18,36735069,36742391,+,17.6966502198
Sirt3,chr7,140863662,140882309,-,17.6929351856
Shroom3,chr5,92683434,92965759,+,17.6906382681
Ralgapb,chr2,158409852,158499253,+,17.6858649806
Acacb,chr5,114165517,114250758,+,17.6857899763
Zfp654,chr16,64780346,64786321,-,17.6853876478
Pkn1,chr8,83669761,83699179,-,17.6775404284
Pex16,chr2,92374675,92381220,+,17.677026794
Capn15,chr17,25959555,25965505,-,17.6684816204
Fam73a,chr3,152273459,152340407,-,17.6658050764
Trak2,chr1,58900449,58973482,-,17.6608101815
Slc4a7,chr14,14703024,14799943,+,17.6551104687
Cyb5d1,chr11,69393611,69395346,-,17.6525785747
Parpbp,chr10,88091397,88146941,-,17.6497700623
Cpsf4l,chr11,113698170,113710017,-,17.6330642695
Zbed6,chr1,133655878,133660885,-,17.6253608489
Zfp383,chr7,29908516,29916813,+,17.6213616089
Acap2,chr16,31092412,31201238,-,17.61847749
Dnaaf3,chr7,4522956,4532442,-,17.6165510818
Sumf1,chr6,108107020,108185583,-,17.613340441
Smyd3,chr1,178955038,179518003,-,17.6087649071
Ddias,chr7,92857526,92874232,-,17.6009686965
Jmjd4,chr11,59450044,59458567,+,17.6004500142
Grina,chr15,76246806,76249904,+,17.5944285436
Trappc10,chr10,78186725,78244642,-,17.5685020487
Snora75,chr1,86351169,86351285,-,17.5684145661
Fads6,chr11,115283365,115297546,-,17.5619909158
Fam168a,chr7,100706701,100841630,+,17.5619409034
Atf6,chr1,170704456,170867771,-,17.5560600366
Aldh6a1,chr12,84430719,84450950,-,17.5537641699
Pnpla8,chr12,44269153,44313435,+,17.5452821514
Nfatc4,chr14,55824794,55833943,+,17.5450246466
Slc15a4,chr5,127595665,127617392,-,17.5435838859
Mgat3,chr15,80173720,80215519,+,17.5428266908
Fam122b,chrX,53243414,53269805,-,17.5363342926
Fars2,chr13,36117642,36537595,+,17.5325283736
Amfr,chr8,93971587,94012640,-,17.5282688467
Nprl3,chr11,32231962,32267707,-,17.5227590796
Abcd1,chrX,73716596,73738287,+,17.516452293
Uvrag,chr7,98886742,99141144,-,17.5150030944
Gcnt2,chr13,40859767,40960892,+,17.5123609146
Slc22a17,chr14,54906726,54913132,-,17.5014086424
Kctd9,chr14,67716097,67742310,+,17.4980396505
Obfc1,chr19,47501047,47537020,-,17.4907363342
Ap5z1,chr5,142463930,142478715,+,17.4854374026
Egln1,chr8,124908586,124949254,-,17.4735319058
Rnf6,chr5,146209193,146221457,-,17.4667069862
Csrnp2,chr15,100479569,100495239,-,17.4659713224
Rps6ka3,chrX,159255781,159368244,+,17.4659634638
Zbed3,chr13,95323604,95337842,+,17.4650047365
Mettl13,chr1,162533671,162548345,-,17.4646836389
Bcs1l,chr1,74588288,74592443,+,17.455579777
Fam169b,chr7,68273838,68363092,+,17.4469593874
Spryd7,chr14,61534304,61556886,-,17.4336367908
Mitf,chr6,97807057,98021358,+,17.4282023354
Arhgap44,chr11,65002038,65162961,-,17.4170281457
Smad2,chr18,76241700,76311747,+,17.3960260935
Zfp212,chr6,47920567,47932637,+,17.3951606292
Pms1,chr1,53189188,53296996,-,17.3873818423
Heatr5a,chr12,51875872,51971321,-,17.3829094079
Ptp4a3,chr15,73723144,73758766,+,17.3750786367
Aspm,chr1,139454772,139494088,+,17.3724982001
Heatr6,chr11,83753636,83783754,+,17.3719632588
Tmem230,chr2,132239491,132247788,-,17.3654685849
Gzf1,chr2,148681119,148692949,+,17.3643193642
Acss2,chr2,155518042,155562743,+,17.3541114536
Acyp2,chr11,30505991,30649396,-,17.3514088999
Creb3,chr4,43562633,43567060,+,17.3382523785
Xlr4a,chrX,73074344,73082507,-,17.3327282179
