name,chr,start,end,strand,RPK
Rps27rt,chr3,90213147,90214147,-,0
S100a8,chr3,90668570,90669570,+,0
Samd3,chr10,26229206,26230206,+,0
Samt1,chrX,154120185,154121185,-,0
Samt3,chrX,86043698,86044698,+,0
Samt4,chrX,154481501,154482501,+,0
Sap25,chr5,137640972,137641972,+,0
Sbpl,chr17,23954773,23955773,-,0
Scgb1b19,chr7,33286806,33287806,+,0
Scgb1b2,chr7,31291316,31292316,-,0
Scgb1b20,chr7,33372733,33373733,+,0
Scgb1b24,chr7,33743298,33744298,+,0
Scgb1b29,chr7,32441040,32442040,+,0
Scgb1b3,chr7,31375091,31376091,+,0
Scgb1b30,chr7,34094930,34095930,+,0
Scgb1b7,chr7,31712164,31713164,+,0
Scgb2b12,chr7,32326745,32327745,-,0
Scgb2b15,chr7,33056052,33057052,-,0
Scgb2b17,chr7,33056052,33057052,-,0
Scgb2b19,chr7,33279841,33280841,-,0
Scgb2b2,chr7,31302268,31303268,+,0
Scgb2b20,chr7,33365819,33366819,-,0
Scgb2b23-ps,chr7,33652781,33653781,-,0
Scgb2b24,chr7,33738795,33739795,-,0
Scgb2b3,chr7,31361572,31362572,-,0
Scgb2b7,chr7,31705254,31706254,-,0
Scgb3a2,chr18,43763800,43764800,+,0
Scrg1,chr8,57455422,57456422,+,0
Sdr16c5,chr4,4019163,4020163,-,0
Sdr16c6,chr4,4077014,4078014,-,0
Sectm1b,chr11,121063069,121064069,-,0
Serpina1a,chr12,103863119,103864119,-,0
Serpina1c,chr12,103904450,103905450,-,0
Serpina1f,chr12,103695029,103696029,-,0
Serpina3a,chr12,104112223,104113223,+,0
Serpina3b,chr12,104127495,104128495,+,0
Serpina3c,chr12,104153372,104154372,-,0
Serpina3j,chr12,104314069,104315069,+,0
Serpina4-ps1,chr12,104077458,104078458,+,0
Serpina5,chr12,104100612,104101612,+,0
Serpina6,chr12,103656571,103657571,-,0
Serpinb11,chr1,107361813,107362813,+,0
Serpinb13,chr1,106980483,106981483,+,0
Serpinb2,chr1,107510922,107511922,+,0
Serpinb3a,chr1,107051803,107052803,-,0
Serpinb3c,chr1,107277871,107278871,-,0
Serpinb3d,chr1,107082980,107083980,-,0
Serpinb7,chr1,107422188,107423188,+,0
Sftpa1,chr14,41131287,41132287,+,0
Sirpb1a,chr3,15425927,15426927,-,0
Sirpb1b,chr3,15574565,15575565,-,0
Sis,chr3,72966366,72967366,-,0
Skint10,chr4,112774361,112775361,-,0
Skint9,chr4,112433485,112434485,-,0
Skor2,chr18,76855904,76856904,+,0
Sla,chr15,66831329,66832329,-,0
Slain1os,chr14,103698932,103699932,-,0
Slc13a1,chr6,24167592,24168592,-,0
Slc15a5,chr6,138079416,138080416,-,0
Slc17a1,chr13,23868517,23869517,+,0
Slc17a3,chr13,23838933,23839933,+,0
Slc17a4,chr13,23914507,23915507,-,0
Slc22a19,chr19,7710810,7711810,-,0
Slc22a26,chr19,7802167,7803167,-,0
Slc22a27,chr19,7965527,7966527,-,0
Slc22a30,chr19,8404605,8405605,-,0
Slc26a3,chr12,31437718,31438718,+,0
Slc6a18,chr13,73677523,73678523,-,0
Slc6a19os,chr13,73699325,73700325,+,0
Slc7a12,chr3,14480198,14481198,+,0
Slc9a3,chr13,74121014,74122014,+,0
Slco1a1,chr6,141946462,141947462,-,0
Slco1a6,chr6,142185649,142186649,-,0
Slco6c1,chr1,97127803,97128803,-,0
Slco6d1,chr1,98420623,98421623,+,0
Slfn1,chr11,83116344,83117344,+,0
Slitrk1,chr14,108913739,108914739,-,0
Slitrk6,chr14,110754649,110755649,-,0
Slurp1,chr15,74727526,74728526,-,0
Slx,chrX,26545065,26546065,-,0
Slxl1,chrX,55226375,55227375,+,0
Sly,chrY,55213219,55214219,+,0
Smcp,chr3,92588524,92589524,-,0
Smim18,chr8,33747270,33748270,-,0
Smim23,chr11,32824094,32825094,-,0
Smlr1,chr10,25535772,25536772,-,0
Smok3a,chr5,138020775,138021775,+,0
Smok3b,chr5,138036723,138037723,+,0
Smpx,chrX,157698472,157699472,+,0
Smr2,chr5,88086055,88087055,+,0
Snca,chr6,60829355,60830355,-,0
Snora19,chr19,60773885,60774885,-,0
Snora24,chr3,123507566,123508566,-,0
Snora26,chr5,74093029,74094029,+,0
Snora35,chrX,146993889,146994889,+,0
Snora36b,chr1,185242425,185243425,+,0
Snord116,chr7,59751080,59752080,-,0
Snord116l1,chr7,59751080,59752080,-,0
Snord116l2,chr7,59751080,59752080,-,0
Snord118,chr19,7478017,7479017,+,0
Snord14c,chr10,46244248,46245248,+,0
Snord14d,chr10,46244247,46245247,+,0
Snord1a,chr11,116674096,116675096,+,0
Snord45c,chr3,153911689,153912689,-,0
Snord7,chr11,83293803,83294803,+,0
Snurf,chr7,60004656,60005656,-,0
Sorbs2os,chr8,45818797,45819797,-,0
Sox5os3,chr6,144672367,144673367,+,0
Spaca4,chr7,45725316,45726316,-,0
Spaca5,chrX,21067987,21068987,+,0
Spag11a,chr8,19157386,19158386,+,0
Spanxn4,chr12,62687286,62688286,+,0
Spata4,chr8,54600280,54601280,+,0
Speer2,chr16,69863244,69864244,-,0
Speer4cos,chr5,15680209,15681209,+,0
Spert,chr14,75592616,75593616,-,0
Spin2-ps1,chrX,3836156,3837156,-,0
Spink11,chr18,44195677,44196677,-,0
Spink12,chr18,44104022,44105022,+,0
Spink14,chr18,44027368,44028368,+,0
Spink6,chr18,44070892,44071892,+,0
Spink7,chr18,62595764,62596764,-,0
Spink8,chr9,109816126,109817126,+,0
Spinkl,chr18,44174573,44175573,-,0
Spn-ps,chr15,90897976,90898976,-,0
Spp2,chr1,88406518,88407518,+,0
Sppl2c,chr11,104185826,104186826,+,0
Sprr1b,chr3,92438279,92439279,-,0
Sprr2a1,chr3,92215334,92216334,+,0
Sprr2a2,chr3,92215334,92216334,+,0
Sprr2d,chr3,92338639,92339639,+,0
Sprr2h,chr3,92385184,92386184,+,0
Sprr2i,chr3,92407490,92408490,+,0
Sprr2j-ps,chr3,92417586,92418586,+,0
Sprr2k,chr3,92432081,92433081,+,0
Sprr3,chr3,92458220,92459220,-,0
Sprr4,chr3,92499993,92500993,-,0
Spt1,chr15,103898812,103899812,-,0
Srp54c,chr12,55229977,55230977,+,0
Srpx2,chrX,133907924,133908924,+,0
Sry,chrY,2663158,2664158,-,0
Sst,chr16,23890344,23891344,-,0
Ssty1,chrY,13375912,13376912,+,0
Ssty2,chrY,22511850,22512850,+,0
Ssx9,chrX,8747929,8748929,+,0
Ssxb10,chrX,8326923,8327923,+,0
Ssxb2,chrX,8461226,8462226,-,0
Ssxb3,chrX,8588746,8589746,-,0
Ssxb5,chrX,8803190,8804190,+,0
Ssxb6,chrX,8547755,8548755,-,0
Ssxb8,chrX,8690344,8691344,-,0
St8sia3os,chr18,64276680,64277680,-,0
Stfa1,chr16,36276647,36277647,+,0
Stfa2,chr16,36407863,36408863,-,0
Stfa3,chr16,36454892,36455892,-,0
Stk-ps2,chr1,46029937,46030937,-,0
Stx19,chr16,62814175,62815175,+,0
Sult1d1,chr5,87568506,87569506,-,0
Sult1e1,chr5,87591111,87592111,-,0
Sult2a1,chr7,13836910,13837910,-,0
Sult2a2,chr7,13733005,13734005,+,0
Sult2a5,chr7,13623466,13624466,+,0
Sult2a6,chr7,14254370,14255370,-,0
Sult3a1,chr10,33857221,33858221,+,0
Sval1,chr6,41951127,41952127,+,0
Sval2,chr6,41859838,41860838,+,0
Sval3,chr6,41967639,41968639,+,0
Svs1,chr6,48986360,48987360,+,0
Svs2,chr2,164237841,164238841,-,0
Svs3a,chr2,164288767,164289767,+,0
Svs3b,chr2,164256143,164257143,-,0
Svs4,chr2,164277807,164278807,-,0
Svs6,chr2,164316250,164317250,+,0
Synb,chr14,69512049,69513049,-,0
Synj2bp-cox16,chr12,81532411,81533411,-,0
Taar3,chr10,23949057,23950057,+,0
Taar5,chr10,23970205,23971205,+,0
Taar6,chr10,23985146,23986146,-,0
Taar7a,chr10,23992981,23993981,-,0
Taar7b,chr10,23999438,24000438,+,0
Taar7f,chr10,24049009,24050009,+,0
Taar8a,chr10,24075999,24076999,+,0
Taar8b,chr10,24091794,24092794,-,0
Taar8c,chr10,24101451,24102451,-,0
Taar9,chr10,24109034,24110034,-,0
Tas2r102,chr6,132761630,132762630,+,0
Tas2r103,chr6,133036601,133037601,-,0
Tas2r104,chr6,131685244,131686244,-,0
Tas2r105,chr6,131686963,131687963,-,0
Tas2r106,chr6,131678386,131679386,-,0
Tas2r107,chr6,131659584,131660584,-,0
Tas2r109,chr6,132980465,132981465,-,0
Tas2r110,chr6,132867507,132868507,+,0
Tas2r113,chr6,132892510,132893510,+,0
Tas2r114,chr6,131689563,131690563,-,0
Tas2r115,chr6,132737486,132738486,-,0
Tas2r116,chr6,132854937,132855937,+,0
Tas2r117,chr6,132802400,132803400,+,0
Tas2r118,chr6,23969560,23970560,-,0
Tas2r119,chr15,32176788,32177788,+,0
Tas2r120,chr6,132656456,132657456,+,0
Tas2r121,chr6,132700507,132701507,-,0
Tas2r122,chr6,132711428,132712428,-,0
Tas2r123,chr6,132846641,132847641,+,0
Tas2r124,chr6,132754229,132755229,+,0
Tas2r125,chr6,132909150,132910150,+,0
Tas2r126,chr6,42434034,42435034,+,0
Tas2r129,chr6,132950601,132951601,+,0
Tas2r130,chr6,131630330,131631330,-,0
Tas2r134,chr2,51627010,51628010,+,0
Tas2r135,chr6,42405028,42406028,+,0
Tas2r136,chr6,132777662,132778662,-,0
Tas2r138,chr6,40612810,40613810,-,0
Tas2r140,chr6,133055293,133056293,-,0
Tas2r143,chr6,42399737,42400737,+,0
Tas2r144,chr6,42214827,42215827,+,0
Tbpl2,chr2,24096095,24097095,-,0
Tbx19,chr1,165160273,165161273,-,0
Tcaf3,chr6,42596872,42597872,-,0
Tcf21,chr10,22819628,22820628,-,0
Tcl1b4,chr12,105201921,105202921,+,0
Tcl1b5,chr12,105175857,105176857,+,0
Tcte3,chr17,15041059,15042059,-,0
Tdpoz5,chr3,94072144,94073144,-,0
Tectb,chr19,55180384,55181384,+,0
Teddm1a,chr1,153891145,153892145,+,0
Teddm1b,chr1,153873844,153874844,+,0
Tex13a,chrX,138209080,138210080,-,0
Tex28,chrX,74167338,74168338,-,0
Tfap2d,chr1,19102521,19103521,+,0
Tgif2lx1,chrX,118426734,118427734,+,0
Tgif2lx2,chrX,118426726,118427726,+,0
Tgoln2,chr6,72616248,72617248,-,0
Tinag,chr9,77045281,77046281,-,0
Tlr11,chr14,50357413,50358413,+,0
Tlr8,chrX,167263288,167264288,-,0
Tm4sf20,chr1,82767956,82768956,-,0
Tmbim7,chr5,3656503,3657503,+,0
Tmco5,chr2,116878190,116879190,+,0
Tmem132cos,chr5,127281123,127282123,-,0
Tmem182,chr1,40805100,40806100,+,0
Tmem196,chr12,119945461,119946461,+,0
Tmem204,chr17,25080614,25081614,-,0
Tmem207,chr16,26526271,26527271,-,0
Tmem210,chr2,25287644,25288644,+,0
Tmem212,chr3,27895868,27896868,-,0
Tmem225,chr9,40147621,40148621,+,0
Tmem239,chr2,130406021,130407021,+,0
Tmem254a,chr14,26206541,26207541,-,0
Tmem254b,chr14,26206525,26207525,-,0
Tmem254c,chr14,26206541,26207541,-,0
Tmem52b,chr6,129512056,129513056,+,0
Tmprss11a,chr5,86468490,86469490,-,0
Tmprss11c,chr5,86288808,86289808,-,0
Tmsb15l,chrX,136976374,136977374,-,0
Tnfsf14,chr17,57193681,57194681,-,0
Tnfsf8,chr4,63860784,63861784,-,0
Tnfsfm13,chr11,69695598,69696598,-,0
Tnmd,chrX,133850507,133851507,+,0
Tpbpa,chr13,60941435,60942435,-,0
Tpbpb,chr13,60904347,60905347,-,0
Tpsab1,chr17,25345062,25346062,-,0
Tpte,chr8,22282940,22283940,+,0
Trcg1,chr9,57236055,57237055,+,0
Trem1,chr17,48232238,48233238,+,0
Trem3,chr17,48247228,48248228,+,0
Trhr,chr15,44195634,44196634,+,0
Trim42,chr9,97369458,97370458,-,0
Trpc2,chr7,102082615,102083615,+,0
Trpc5,chrX,144687680,144688680,-,0
Try10,chr6,41353604,41354604,+,0
Try4,chr6,41301771,41302771,+,0
Try5,chr6,41314210,41315210,-,0
Tspy-ps,chrY,1058368,1059368,-,0
Txk,chr5,72752277,72753277,-,0
Txndc8,chr4,58008624,58009624,-,0
Uba1y,chrY,818212,819212,+,0
Ubl4b,chr3,107554573,107555573,-,0
Ubqln3,chr7,104142772,104143772,-,0
Ugt1a1,chr1,88211458,88212458,+,0
Ugt1a10,chr1,88054910,88055910,+,0
Ugt1a2,chr1,88200110,88201110,+,0
Ugt1a5,chr1,88165511,88166511,+,0
Ugt1a9,chr1,88070278,88071278,+,0
Ugt2a1,chr5,87490371,87491371,-,0
Ugt2a2,chr5,87481758,87482758,-,0
Ugt2a3,chr5,87336695,87337695,-,0
Ugt2b1,chr5,86926003,86927003,-,0
Ugt2b34,chr5,86906437,86907437,-,0
Ugt2b36,chr5,87092055,87093055,-,0
Ugt2b5,chr5,87139840,87140840,-,0
Usp9y,chrY,1459282,1460282,-,0
Uty,chrY,1245238,1246238,-,0
V1ra8,chr6,90202316,90203316,+,0
V1rd18,chr7,24002590,24003590,+,0
V1rd19,chr7,24002610,24003610,+,0
Vip,chr10,5638717,5639717,+,0
Vmn1r-ps103,chr13,22440771,22441771,+,0
Vmn1r-ps79,chr7,22354055,22355055,-,0
Vmn1r10,chr6,57112924,57113924,+,0
Vmn1r100,chr7,20417441,20418441,+,0
Vmn1r101,chr7,22437729,22438729,-,0
Vmn1r103,chr7,20510034,20511034,-,0
Vmn1r104,chr7,20533336,20534336,+,0
Vmn1r107,chr7,20668417,20669417,+,0
Vmn1r11,chr6,57136852,57137852,+,0
Vmn1r111,chr7,23251182,23252182,-,0
Vmn1r112,chr7,20770684,20771684,+,0
Vmn1r113,chr7,20786784,20787784,+,0
Vmn1r114,chr7,20811686,20812686,-,0
Vmn1r115,chr7,20844485,20845485,-,0
Vmn1r116,chr7,20871755,20872755,+,0
Vmn1r117,chr7,20883621,20884621,-,0
Vmn1r118,chr7,22228984,22229984,-,0
Vmn1r119,chr7,21011955,21012955,-,0
Vmn1r12,chr6,57158419,57159419,+,0
Vmn1r120,chr7,21053284,21054284,-,0
Vmn1r121,chr7,21098013,21099013,-,0
Vmn1r122,chr7,21133628,21134628,-,0
Vmn1r123,chr7,21161684,21162684,+,0
Vmn1r124,chr7,21260117,21261117,-,0
Vmn1r125,chr7,21271678,21272678,+,0
Vmn1r126,chr7,21300967,21301967,-,0
Vmn1r127,chr7,21319361,21320361,-,0
Vmn1r128,chr7,21348872,21349872,+,0
Vmn1r129,chr7,21360791,21361791,-,0
Vmn1r13,chr6,57209357,57210357,+,0
Vmn1r130,chr7,20668417,20669417,+,0
Vmn1r131,chr7,23251182,23252182,-,0
Vmn1r132,chr7,21612244,21613244,+,0
Vmn1r135,chr7,21831850,21832850,+,0
Vmn1r137,chr7,20668417,20669417,+,0
Vmn1r138,chr7,23251182,23252182,-,0
Vmn1r139,chr7,21613591,21614591,+,0
Vmn1r142,chr7,22163535,22164535,-,0
Vmn1r143,chr7,20193209,20194209,+,0
Vmn1r148,chr7,22411730,22412730,+,0
Vmn1r149,chr7,22437729,22438729,-,0
Vmn1r151,chr7,22499178,22500178,-,0
Vmn1r152,chr7,20533336,20534336,+,0
Vmn1r155,chr7,20668417,20669417,+,0
Vmn1r157,chr7,22761196,22762196,+,0
Vmn1r158,chr7,22790282,22791282,-,0
Vmn1r159,chr7,22843105,22844105,-,0
Vmn1r16,chr6,57323135,57324135,-,0
Vmn1r160,chr7,22870723,22871723,+,0
Vmn1r163,chr7,21831850,21832850,+,0
Vmn1r165,chr7,20668417,20669417,+,0
Vmn1r166,chr7,23251182,23252182,-,0
Vmn1r167,chr7,23505089,23506089,-,0
Vmn1r168,chr7,23540219,23541219,+,0
Vmn1r17,chr6,57360878,57361878,-,0
Vmn1r170,chr7,23605674,23606674,+,0
Vmn1r171,chr7,23631487,23632487,+,0
Vmn1r172,chr7,23657815,23658815,+,0
Vmn1r173,chr7,23701841,23702841,+,0
Vmn1r174,chr7,23753410,23754410,+,0
Vmn1r175,chr7,23808700,23809700,-,0
Vmn1r176,chr7,23835226,23836226,-,0
Vmn1r177,chr7,23865949,23866949,-,0
Vmn1r178,chr7,23893028,23894028,+,0
Vmn1r179,chr7,23927885,23928885,+,0
Vmn1r18,chr6,57390067,57391067,-,0
Vmn1r180,chr7,23951886,23952886,+,0
Vmn1r181,chr7,23983460,23984460,+,0
Vmn1r183,chr7,24054273,24055273,+,0
Vmn1r184,chr7,26266330,26267330,+,0
Vmn1r185,chr7,26611578,26612578,-,0
Vmn1r186,ambiguous,5674821,5675821,+,0
Vmn1r187,ambiguous,5803131,5804131,-,0
Vmn1r188,chr13,22087377,22088377,+,0
Vmn1r189,chr13,22102165,22103165,-,0
Vmn1r19,chr6,57403963,57404963,+,0
Vmn1r191,chr13,22179082,22180082,-,0
Vmn1r192,chr13,22187548,22188548,-,0
Vmn1r194,chr13,22243714,22244714,+,0
Vmn1r195,chr13,22277816,22278816,+,0
Vmn1r196,chr13,22292692,22293692,+,0
Vmn1r197,chr13,22327410,22328410,+,0
Vmn1r198,chr13,22353845,22354845,+,0
Vmn1r2,chr4,3171582,3172582,+,0
Vmn1r20,chr6,57431190,57432190,+,0
Vmn1r200,chr13,22394528,22395528,+,0
Vmn1r201,chr13,22474117,22475117,+,0
Vmn1r202,chr13,22501745,22502745,-,0
Vmn1r203,chr13,22523550,22524550,+,0
Vmn1r204,chr13,22555700,22556700,+,0
Vmn1r205,chr13,22592430,22593430,-,0
Vmn1r206,chr13,22620535,22621535,-,0
Vmn1r207-ps,chr13,22726122,22727122,-,0
Vmn1r208,chr13,22772825,22773825,-,0
Vmn1r209,chr13,22806018,22807018,-,0
Vmn1r21,chr6,57843957,57844957,-,0
Vmn1r211,chr13,22851995,22852995,-,0
Vmn1r212,chr13,22883661,22884661,-,0
Vmn1r213,chr13,23010748,23011748,+,0
Vmn1r214,chr13,23033837,23034837,+,0
Vmn1r215,chr13,23075291,23076291,+,0
Vmn1r216,chr13,23098648,23099648,+,0
Vmn1r217,chr13,23114230,23115230,-,0
Vmn1r218,chr13,23135984,23136984,+,0
Vmn1r219,chr13,23162142,23163142,+,0
Vmn1r22,chr6,57900490,57901490,-,0
Vmn1r220,chr13,23184024,23185024,-,0
Vmn1r221,chr13,23216872,23217872,+,0
Vmn1r222,chr13,23232541,23233541,-,0
Vmn1r223,chr13,23248737,23249737,+,0
Vmn1r225,chr17,20501798,20502798,+,0
Vmn1r226,chr17,20687007,20688007,+,0
Vmn1r228,chr17,20777001,20778001,-,0
Vmn1r229,chr17,20813994,20814994,+,0
Vmn1r23,chr6,57926291,57927291,-,0
Vmn1r230,chr17,20846050,20847050,+,0
Vmn1r231,chr17,20890151,20891151,-,0
Vmn1r232,chr17,20913863,20914863,-,0
Vmn1r233,chr17,20994186,20995186,-,0
Vmn1r234,chr17,21228325,21229325,+,0
Vmn1r235,chr17,21259926,21260926,+,0
Vmn1r236,chr17,21286032,21287032,+,0
Vmn1r237,chr17,21313516,21314516,+,0
Vmn1r238,chr18,3122912,3123912,-,0
Vmn1r24,chr6,57956031,57957031,-,0
Vmn1r25,chr6,57978802,57979802,-,0
Vmn1r26,chr6,58008702,58009702,-,0
Vmn1r27,chr6,58215517,58216517,-,0
Vmn1r28,chr6,58264673,58265673,+,0
Vmn1r3,chr4,3184805,3185805,-,0
Vmn1r30,chr6,58435345,58436345,-,0
Vmn1r31,chr6,58472378,58473378,-,0
Vmn1r32,chr6,66559208,66560208,-,0
Vmn1r33,chr6,66612068,66613068,-,0
Vmn1r34,chr6,66637252,66638252,-,0
Vmn1r35,chr6,66679184,66680184,-,0
Vmn1r36,chr6,66716389,66717389,-,0
Vmn1r37,chr6,66730891,66731891,+,0
Vmn1r38,chr6,66776630,66777630,-,0
Vmn1r39,chr6,66804832,66805832,-,0
Vmn1r40,chr6,89713702,89714702,+,0
Vmn1r41,chr6,89740387,89741387,+,0
Vmn1r42,chr6,89845115,89846115,-,0
Vmn1r45,chr6,89940007,89941007,-,0
Vmn1r46,chr6,89975670,89976670,+,0
Vmn1r47,chr6,90021387,90022387,+,0
Vmn1r48,chr6,90036341,90037341,-,0
Vmn1r49,chr6,90072518,90073518,-,0
Vmn1r5,chr6,56984841,56985841,+,0
Vmn1r50,chr6,90106774,90107774,+,0
Vmn1r51,chr6,90122142,90123142,+,0
Vmn1r52,chr6,90178215,90179215,+,0
Vmn1r54,chr6,90268605,90269605,+,0
Vmn1r55,chr7,5146922,5147922,-,0
Vmn1r56,chr7,5196247,5197247,-,0
Vmn1r58,chr7,5412645,5413645,-,0
Vmn1r59,chr7,5454259,5455259,-,0
Vmn1r6,chr6,57001854,57002854,+,0
Vmn1r60,chr7,5544599,5545599,-,0
Vmn1r61,chr7,5610813,5611813,-,0
Vmn1r62,ambiguous,5674103,5675103,+,0
Vmn1r63,ambiguous,5804945,5805945,-,0
Vmn1r64,chr7,5884042,5885042,-,0
Vmn1r65,chr7,6010510,6011510,-,0
Vmn1r66,chr7,10274851,10275851,-,0
Vmn1r67,chr7,10446288,10447288,+,0
Vmn1r68,chr7,10527669,10528669,-,0
Vmn1r69,chr7,10580987,10581987,-,0
Vmn1r7,chr6,57024773,57025773,-,0
Vmn1r70,chr7,10633086,10634086,+,0
Vmn1r71,chr7,10749038,10750038,-,0
Vmn1r72,chr7,11670019,11671019,-,0
Vmn1r73,chr7,11755756,11756756,+,0
Vmn1r74,chr7,11846274,11847274,+,0
Vmn1r75,chr7,11879842,11880842,+,0
Vmn1r76,chr7,11930785,11931785,-,0
Vmn1r77,chr7,12040798,12041798,+,0
Vmn1r78,chr7,12151963,12152963,+,0
Vmn1r79,chr7,12175692,12176692,+,0
Vmn1r8,chr6,57035412,57036412,+,0
Vmn1r80,chr7,12192464,12193464,+,0
Vmn1r81,chr7,12260179,12261179,-,0
Vmn1r82,chr7,12304304,12305304,+,0
Vmn1r83,chr7,12321628,12322628,-,0
Vmn1r84,chr7,12362264,12363264,-,0
Vmn1r85,chr7,13084715,13085715,-,0
Vmn1r87,chr7,13131858,13132858,-,0
Vmn1r88,chr7,13177218,13178218,+,0
Vmn1r89,chr7,13218838,13219838,+,0
Vmn1r9,chr6,57070394,57071394,+,0
Vmn1r90,chr7,14561671,14562671,-,0
Vmn1r93,chr7,22134241,22135241,-,0
Vmn1r94,chr7,22163535,22164535,-,0
Vmn1r95,chr7,20193209,20194209,+,0
Vmn2r-ps159,chr4,156330602,156331602,+,0
Vmn2r-ps60,chr7,42429869,42430869,-,0
Vmn2r10,chr5,109005936,109006936,-,0
Vmn2r100,chr17,19504310,19505310,+,0
Vmn2r101,chr17,19576730,19577730,+,0
Vmn2r102,chr17,19659898,19660898,+,0
Vmn2r103,chr17,19772862,19773862,+,0
Vmn2r104,chr17,20047705,20048705,-,0
Vmn2r105,chr17,20234372,20235372,-,0
Vmn2r106,chr17,20284930,20285930,-,0
Vmn2r107,chr17,20344924,20345924,+,0
Vmn2r108,chr17,20480736,20481736,-,0
Vmn2r11,chr5,109058952,109059952,-,0
Vmn2r110,chr17,20595759,20596759,-,0
Vmn2r111,chr17,22572773,22573773,-,0
Vmn2r112,chr17,22600647,22601647,+,0
Vmn2r113,chr17,22942683,22943683,+,0
Vmn2r115,chr17,23343476,23344476,+,0
Vmn2r116,chr17,23384302,23385302,+,0
Vmn2r117,chr17,23479097,23480097,-,0
Vmn2r120,chr17,57544814,57545814,-,0
Vmn2r121,chrX,124135410,124136410,-,0
Vmn2r122,chr4_JH584292_random,3035,4035,+,0
Vmn2r123,chr4,156330625,156331625,+,0
Vmn2r124,chr17,18048983,18049983,+,0
Vmn2r14,chr5,109224122,109225122,-,0
Vmn2r15,chr5,109297056,109298056,-,0
Vmn2r16,chr5,109329880,109330880,+,0
Vmn2r17,chr5,109419512,109420512,+,0
Vmn2r19,chr6,123307832,123308832,+,0
Vmn2r20,chr6,123417561,123418561,-,0
Vmn2r21,chr6,123532906,123533906,-,0
Vmn2r22,chr6,123650135,123651135,-,0
Vmn2r24,chr6,123778470,123779470,+,0
Vmn2r25,chr6,123852690,123853690,-,0
Vmn2r28,chr7,5493351,5494351,-,0
Vmn2r31,chr7,7399127,7400127,-,0
Vmn2r32,chr7,7479473,7480473,-,0
Vmn2r34,chr7,7688898,7689898,-,0
Vmn2r36,chr7,7901962,7902962,-,0
Vmn2r37,chr7,9223153,9224153,-,0
Vmn2r38,chr7,9097265,9098265,-,0
Vmn2r39,chr7,9030182,9031182,-,0
Vmn2r4,chr3,64409557,64410557,-,0
Vmn2r40,chr7,8930902,8931902,-,0
Vmn2r41,chr7,8161051,8162051,-,0
Vmn2r42,chr7,8199820,8200820,-,0
Vmn2r43,chr7,8260099,8261099,-,0
Vmn2r45,chr7,8488459,8489459,-,0
Vmn2r46,chr7,9770071,9771071,-,0
Vmn2r47,chr7,9840825,9841825,-,0
Vmn2r48,chr7,9953085,9954085,-,0
Vmn2r49,chr7,9991639,9992639,-,0
Vmn2r5,chr3,64507185,64508185,-,0
Vmn2r50,chr7,10052678,10053678,-,0
Vmn2r51,chr7,10105159,10106159,-,0
Vmn2r52,chr7,10175786,10176786,-,0
Vmn2r53,chr7,12606044,12607044,-,0
Vmn2r54,chr7,12635634,12636634,-,0
Vmn2r55,chr7,12684491,12685491,-,0
Vmn2r56,chr7,12732605,12733605,-,0
Vmn2r58,chr7,41872170,41873170,-,0
Vmn2r59,chr7,42058481,42059481,-,0
Vmn2r6,chr3,64559318,64560318,-,0
Vmn2r60,chr7,42115970,42116970,+,0
Vmn2r63,chr7,42933289,42934289,-,0
Vmn2r65,chr7,84963509,84964509,-,0
Vmn2r67,chr7,85155402,85156402,-,0
Vmn2r68,chr7,85237204,85238204,-,0
Vmn2r69,chr7,85415176,85416176,-,0
Vmn2r7,chr3,64719102,64720102,-,0
Vmn2r70,chr7,85568588,85569588,-,0
Vmn2r71,chr7,85614961,85615961,+,0
Vmn2r72,chr7,85754481,85755481,-,0
Vmn2r73,chr7,85875438,85876438,-,0
Vmn2r75,chr7,86171224,86172224,-,0
Vmn2r76,chr7,86245701,86246701,-,0
Vmn2r77,chr7,86794640,86795640,+,0
Vmn2r78,chr7,86914848,86915848,+,0
Vmn2r79,chr7,86995964,86996964,+,0
Vmn2r8,chr5,108808254,108809254,-,0
Vmn2r80,chr10,79148315,79149315,+,0
Vmn2r81,chr10,79247276,79248276,+,0
Vmn2r82,chr10,79356090,79357090,+,0
Vmn2r83,chr10,79468457,79469457,+,0
Vmn2r85,chr10,130429112,130430112,-,0
Vmn2r86,chr10,130455394,130456394,-,0
Vmn2r88,chr14,51410500,51411500,+,0
Vmn2r89,chr14,51451461,51452461,+,0
Vmn2r9,chr5,108852010,108853010,-,0
Vmn2r91,chr17,18084556,18085556,+,0
Vmn2r93,chr17,18297780,18298780,+,0
Vmn2r95,chr17,18423603,18424603,+,0
Vmn2r97,chr17,18913821,18914821,+,0
Vmn2r98,chr17,19052992,19053992,+,0
Vmn2r99,chr17,19361634,19362634,+,0
Vwc2l,chr1,70725214,70726214,+,0
Wap,chr11,6638149,6639149,-,0
Wfdc11,chr2,164673587,164674587,-,0
Wfdc15b,chr2,164221163,164222163,-,0
Wfdc16,chr2,164638302,164639302,-,0
Wfdc17,chr11,83703555,83704555,+,0
Wfdc18,chr11,83708503,83709503,+,0
Wfdc21,chr11,83746439,83747439,+,0
Wfdc6b,chr2,164613199,164614199,+,0
Xcl1,chr1,164935010,164936010,-,0
Xirp2,chr2,67445501,67446501,+,0
Xntrpc,chr7,102064990,102065990,+,0
Zdhhc11,chr13,73963361,73964361,+,0
