name,chr,start,end,strand,RPK
Tesc,chr5,118027323,118028323,+,474.9783368206
BC004004,chr17,29268287,29269287,+,474.936923035
Tmem170,chr8,111876175,111877175,-,474.8154929404
S100a1,chr3,90513830,90514830,-,474.3115849299
Acss1,chr2,150667740,150668740,-,474.0976942809
Baz2b,chr2,60125240,60126240,-,474.0767585685
Heatr5a,chr12,51970821,51971821,-,473.8727858231
Gm2381,chr7,42866734,42867734,-,473.8454004753
Tacc1,chr8,25201042,25202042,-,473.6723630397
Mettl13,chr1,162547845,162548845,-,473.0783997431
Palb2,chr7,122132446,122133446,-,472.9125613137
Zfp74,chr7,29951393,29952393,-,472.8999632291
Usp6nl,chr2,6322256,6323256,+,472.789923177
Cpt2,chr4,107923089,107924089,-,472.7535594933
Cdca7l,chr12,117843360,117844360,+,472.3238207665
Zbed3,chr13,95323104,95324104,+,472.0190442986
Bloc1s4,chr5,36748179,36749179,-,471.6085741017
Extl3,chr14,65097606,65098606,-,471.4976414012
Sufu,chr19,46396395,46397395,+,471.4005062404
Armcx4,chrX,134686018,134687018,+,471.2985792483
Slc48a1,chr15,97783864,97784864,+,471.2939624422
Efcab14,chr4,115737572,115738572,+,471.1275997783
Acss2,chr2,155517542,155518542,+,470.5494145007
Nabp1,chr1,51477899,51478899,-,470.1748569987
Cry2,chr2,92433569,92434569,-,469.4931767447
Tmem102,chr11,69805124,69806124,-,469.4457101119
Slc25a16,chr10,62920132,62921132,+,469.4047341512
Tm7sf2,chr19,6067350,6068350,-,469.3948429459
Cipc,chr12,86946540,86947540,+,469.1329536692
Snora5c,chr11,6619919,6620919,-,468.9134150904
Camk2g,chr14,20793588,20794588,-,468.8014493006
Trak2,chr1,58972982,58973982,-,468.6514196512
Six4,chr12,73112745,73113745,-,468.4758697607
Wls,chr3,159839194,159840194,+,468.3987674399
Fancb,chrX,164980091,164981091,+,468.0962871555
Shisa8,chr15,82212315,82213315,-,468.0919251784
Nedd4l,chr18,64887255,64888255,+,467.7276621698
Rad52,chr6,119902197,119903197,+,467.7254210807
Srpk2,chr5,23616071,23617071,-,467.6200364883
Spag9,chr11,93995590,93996590,+,467.6176534366
Hdac8,chrX,102504648,102505648,-,467.5114691799
Crisp1,chr17,40318707,40319707,-,467.4667435375
Prkacb,chr3,146812446,146813446,-,467.4311957395
2900097C17Rik,chr2,156392479,156393479,-,467.3763927406
Acacb,chr5,114165017,114166017,+,467.3530307282
Stat2,chr10,128270075,128271075,+,467.2997031093
Cdkn1b,chr6,134919900,134920900,+,467.0536411242
Sapcd2,chr2,25371534,25372534,+,466.9156218341
Gfpt1,chr6,87042345,87043345,+,466.9067216236
Ggact,chr14,122912665,122913665,-,466.7825699968
Usp45,chr4,21775769,21776769,+,466.677577448
Creg1,chr1,165763279,165764279,+,466.5879042946
Fat1,chr8,44949707,44950707,+,466.5462818882
Mgat3,chr15,80173220,80174220,+,466.4912747453
Kng2,chr16,23028601,23029601,-,466.4663793114
Wdr20,chr12,110737448,110738448,+,466.3822837038
Poli,chr18,70529821,70530821,-,466.1907949401
Terf2ip,chr8,112010858,112011858,+,465.6248811065
Lsr,chr7,30972969,30973969,-,465.2102185943
1600020E01Rik,chr6,86526829,86527829,+,465.1156589003
Adat3,chr10,80602379,80603379,+,465.0968235348
Slc15a4,chr5,127616892,127617892,-,464.7573389571
Pex16,chr2,92374175,92375175,+,464.6607689987
Zfp292,chr4,34882448,34883448,-,464.6239914371
Glmn,chr5,107597388,107598388,-,464.4999108462
Acad8,chr9,26999049,27000049,-,464.1385859839
Slc12a4,chr8,105965615,105966615,-,464.0808458919
Tmem132a,chr19,10869279,10870279,-,463.6182692847
Pnp2,chr14,50955640,50956640,+,463.5739014005
Dcxr,chr11,120726781,120727781,-,463.5664723332
Osbpl10,chr9,115066778,115067778,+,463.5625125142
Tubgcp6,chr15,89122650,89123650,-,463.4652442355
Mfn2,chr4,147904409,147905409,-,463.4577734044
Fam117b,chr1,59912505,59913505,+,463.2791425228
Stk38l,chr6,146724429,146725429,+,463.0941272979
Lin9,chr1,180640649,180641649,+,462.049981898
Smyd3,chr1,179517503,179518503,-,461.9528873884
Ppcdc,chr9,57439614,57440614,-,461.9168086737
Tpra1,chr6,88901750,88902750,+,461.7196794145
Oma1,chr4,103313345,103314345,+,461.5394902774
Tspo,chr15,83563072,83564072,+,461.4763296659
Bnip2,chr9,69988965,69989965,+,461.3608431372
Slc25a10,chr11,120491336,120492336,+,461.3547929014
Stx18,chr5,38038729,38039729,+,461.3364991886
Trp53i11,chr2,93187083,93188083,+,461.3238750557
Fam111a,chr19,12573024,12574024,+,461.2543810617
Ate1,chr7,130519869,130520869,-,461.0594612057
Sbf2,chr7,110614420,110615420,-,461.0392591256
Ddhd2,chr8,25753780,25754780,-,461.027934808
Ahsg,chr16,22891514,22892514,+,460.975982875
Fam185a,chr5,21424402,21425402,+,460.5497127789
Fam169b,chr7,68273338,68274338,+,460.5311230742
Rps6kb1,chr11,86544307,86545307,-,460.4936710332
Btg2,chr1,134078655,134079655,-,460.2812546388
Zdhhc20,chr14,57889762,57890762,-,460.1022208158
Pxk,chr14,8097712,8098712,+,459.9287074855
Ufsp2,chr8,45975027,45976027,+,459.757538074
Egln1,chr8,124948754,124949754,-,459.5946592882
Spata5l1,chr2,122630124,122631124,+,459.416473563
Poll,chr19,45560043,45561043,-,459.0831334292
Zmat3,chr3,32365165,32366165,-,458.4963180886
Vps37b,chr5,124031760,124032760,-,458.3485824342
9930104L06Rik,chr4,124936547,124937547,+,458.3309367865
Prmt6,chr3,110250499,110251499,-,458.2717330778
Abcb6,chr1,75179783,75180783,-,458.187359008
Gmfg,chr7,28436946,28437946,+,458.0831964171
Cep95,chr11,106788751,106789751,+,458.0308535521
Tagap1,chr17,6960656,6961656,-,457.9324200049
Tnni3,chr7,4521943,4522943,-,457.7394358631
St6galnac6,chr2,32599208,32600208,+,457.2972968988
Fcgrt,chr7,45103322,45104322,-,457.2734527142
Enox1,chr14,77156262,77157262,+,457.2064746281
Gpatch3,chr4,133574244,133575244,+,457.1273828967
Shq1,chr6,100670657,100671657,-,456.8565199175
Gdf15,chr8,70631135,70632135,-,456.7774105713
Marf1,chr16,14158774,14159774,-,456.7224766675
Mpc1,chr17,8283312,8284312,+,456.4865640202
Metap1d,chr2,71452837,71453837,+,455.9168746335
Ssx2ip,chr3,146404141,146405141,+,455.8355387731
Clcn5,chrX,7318858,7319858,-,455.4501160893
Fam175a,chr5,100820435,100821435,-,455.3009054702
Rps6ka3,chrX,159255281,159256281,+,455.1990522835
Tmtc3,chr10,100486847,100487847,-,455.0890459196
P4ha1,chr10,59322795,59323795,+,455.0171808533
Rprd2,chr3,95818453,95819453,-,454.9793887648
Spryd7,chr14,61556386,61557386,-,454.6674833287
Pmepa1,chr2,173276033,173277033,-,454.6237666027
Xrcc4,chr13,90089108,90090108,-,454.5930353274
Erc1,chr6,119847650,119848650,-,454.0929099829
Mks1,chr11,87852724,87853724,+,453.7873150809
Tmem161b,chr13,84221795,84222795,+,453.7528589678
Tmem143,chr7,45896568,45897568,+,453.7078758158
Zfp260,chr7,30094575,30095575,+,453.4859831166
Marveld1,chr19,42146888,42147888,+,453.302842496
Slc27a1,chr8,71568426,71569426,+,452.8868101104
Tlcd1,chr11,78177648,78178648,+,452.7851277581
Fbxo9,chr9,78108565,78109565,-,452.7325212179
Gm13051,chr4,146096811,146097811,+,452.4110886918
Zfyve19,chr2,119208219,119209219,+,452.2109707632
Smarcal1,chr1,72582750,72583750,+,452.1776178496
Retsat,chr6,72598127,72599127,+,452.1477706683
Zic5,chr14,122465158,122466158,-,451.9936210205
Marcks,chr10,37138426,37139426,-,451.9820303244
Setd1b,chr5,123141692,123142692,+,451.6655613715
Acad11,chr9,104063202,104064202,+,451.5889833035
C1galt1c1,chrX,38634643,38635643,-,451.5883641652
Slc2a8,chr2,32981556,32982556,-,451.5313577601
Usp32,chr11,85139455,85140455,-,451.5139068501
Jmjd8,chr17,25828542,25829542,+,451.4955888703
2310039H08Rik,chr17,46772134,46773134,+,451.4155013299
Mrpl41,chr2,24974598,24975598,-,451.2228243005
Wdr59,chr8,111521607,111522607,-,451.2124736795
Snhg14,chr7,59973931,59974931,-,451.1146230442
Casp6,chr3,129900914,129901914,+,450.9135736334
Atf6,chr1,170867271,170868271,-,450.8959094015
Trappc10,chr10,78244142,78245142,-,450.7748216952
Cep63,chr9,102625624,102626624,-,450.7324594613
Cit,chr5,115845155,115846155,+,450.5430478021
Zfp580,chr7,5051031,5052031,+,450.5330944222
Mob3a,chr10,80701320,80702320,-,450.5304894791
Pcsk1n,chrX,7919321,7920321,+,450.3346586928
Rbmx,chrX,57392536,57393536,-,450.3094666973
Stx7,chr10,24148816,24149816,+,450.2876849065
Atp2b4,chr1,133753247,133754247,-,450.1312454423
Dgke,chr11,89060248,89061248,-,450.0548078845
Gcnt2,chr13,40859267,40860267,+,449.9569755803
Tomm40l,chr1,171222014,171223014,-,449.9454388177
Rprd1a,chr18,24529704,24530704,-,449.7497685651
Ndfip2,chr14,105258172,105259172,+,449.2820036976
Ddx59,chr1,136414770,136415770,+,449.2367461473
Cacna1a,chr8,84414863,84415863,+,449.1554410521
Nek6,chr2,38511196,38512196,+,448.9310635507
Syde2,chr3,145987369,145988369,+,448.925493282
Chd3,chr11,69368926,69369926,-,448.9046649853
Olig1,chr16,91269268,91270268,+,448.8356816295
Smad2,chr18,76241200,76242200,+,448.8138623504
Snap29,chr16,17405499,17406499,+,448.7971122041
Uhrf1bp1l,chr10,89744490,89745490,+,448.7465328257
Pgm3,chr9,86571342,86572342,-,448.6902632172
Acyp2,chr11,30648896,30649896,-,448.5921433501
Was,chrX,8089991,8090991,-,448.4680595236
Nrbf2,chr10,67284781,67285781,-,448.3617749008
Dph7,chr2,24961921,24962921,+,448.0971018692
Zbtb2,chr10,4387608,4388608,-,447.8535949974
Fn3krp,chr11,121420872,121421872,+,447.6300269925
Ttf1,chr2,29059762,29060762,+,447.5792279862
Slc25a26,chr6,94499813,94500813,+,447.3268665088
Prodh,chr16,18088690,18089690,-,447.3106138861
Mtfr2,chr10,20347318,20348318,+,447.1751542024
Mir3113,chrX,151859061,151860061,+,446.9979938092
Paox,chr7,140125184,140126184,+,446.3817663173
Traf3ip1,chr1,91494167,91495167,+,446.1363441451
Orai1,chr5,123014573,123015573,+,446.0279031896
3010026O09Rik,chr11,50174350,50175350,+,445.6057694692
Slc25a46,chr18,31609402,31610402,-,445.5561478945
Zfc3h1,chr10,115384458,115385458,+,445.5379046235
Trp53bp1,chr2,121270907,121271907,-,445.4948073226
Mboat2,chr12,24831098,24832098,+,445.4797630861
5730507C01Rik,chr12,18514009,18515009,+,445.3217479949
Sumf1,chr6,108185083,108186083,-,445.2799127498
Sdhaf4,chr1,24005140,24006140,-,445.2581253915
Mxd3,chr13,55329230,55330230,-,445.2145293251
Bpgm,chr6,34475855,34476855,+,445.0745176436
Aspm,chr1,139454272,139455272,+,444.9140623538
Abcb1a,chr5,8659591,8660591,+,444.8599443468
Tesk1,chr4,43441776,43442776,+,444.7276464021
Alg6,chr4,99715129,99716129,+,444.7108931307
Spry4,chr18,38600768,38601768,-,444.557781598
Nnt,chr13,119408757,119409757,-,444.5234817687
Vcpkmt,chr12,69582528,69583528,-,444.4872838801
5730559C18Rik,chr1,136233780,136234780,-,444.3697139416
Snord14a,chr2,32777487,32778487,+,444.3135736951
Plod1,chr4,147936276,147937276,-,444.1822250488
Tyk2,chr9,21130775,21131775,-,444.1754419762
Zfp212,chr6,47920067,47921067,+,443.8560141592
Dnajb13,chr7,100514315,100515315,-,443.7416582958
Lrrn4,chr2,132880362,132881362,-,443.7210663575
Rbm48,chr5,3596047,3597047,-,443.5619547313
Ada,chr2,163749739,163750739,-,443.2803573041
Caskin2,chr11,115813092,115814092,-,443.1390701068
Ppp2r3c,chr12,55302500,55303500,-,442.8904653685
Cercam,chr2,29868993,29869993,+,442.742854405
Gpat2,chr2,127424698,127425698,+,442.6628558326
Gpr180,chr14,118136626,118137626,+,442.4290898417
Tstd3,chr4,21766711,21767711,-,442.3619310726
Kifc3,chr8,95142040,95143040,-,442.3177201955
Pcbd2,chr13,55726867,55727867,+,442.3062801062
Fads6,chr11,115297046,115298046,-,442.2470808607
Ldlrad3,chr2,102185960,102186960,-,441.9415711921
Pkn1,chr8,83698679,83699679,-,441.9108761086
Ripk3,chr14,55788357,55789357,-,441.4318450595
St3gal4,chr9,35116310,35117310,-,441.2417555261
Gm13128,chr4,144329748,144330748,+,440.9609866943
Ap4s1,chr12,51690465,51691465,+,440.7832544475
Homer3,chr8,70282498,70283498,+,440.481482334
Zcchc6,chr13,59822647,59823647,-,440.38471949
Pex11b,chr3,96634856,96635856,+,440.361494871
H6pd,chr4,150008523,150009523,-,440.1490877877
Snord37,chr10,81178460,81179460,+,439.9050604182
1700001L05Rik,chr15,83366797,83367797,-,439.6740635493
Pcyt1a,chr16,32430420,32431420,+,439.660467231
Fam160b1,chr19,57360508,57361508,+,439.6414049315
Per1,chr11,69098455,69099455,+,439.5705249385
Grina,chr15,76246306,76247306,+,439.5339737627
Pank3,chr11,35768994,35769994,+,439.5082560045
Lancl1,chr1,67038372,67039372,-,439.4714595813
Tmem263,chr10,85102126,85103126,+,439.2204090756
Fmnl3,chr15,99369966,99370966,-,439.0314403715
Colec12,chr18,9707147,9708147,+,438.8809989222
Atxn7l2,chr3,108210027,108211027,-,438.8205756684
Rnu73b,chr3,86140187,86141187,-,438.8120195281
Brat1,chr5,140704510,140705510,+,438.7477898361
Zfand5,chr19,21271777,21272777,+,438.6063809986
Maml1,chr11,50291836,50292836,-,438.3796980782
Casc5,chr2,119046618,119047618,+,438.3299396196
Pan3,chr5,147430079,147431079,+,438.3149502178
Dhdds,chr4,134000364,134001364,-,438.1100555016
Tmem120b,chr5,123075774,123076774,+,438.065793641
Fam53b,chr7,132812696,132813696,-,438.0017946438
Usp26,chrX,51800733,51801733,-,437.7394477743
BC021614,chr19,4058794,4059794,-,437.7092556825
Trp53rka,chr2,165492814,165493814,-,437.4882317692
Zc3h3,chr15,75841408,75842408,-,437.2663873437
Bcl9,chr3,97226864,97227864,-,437.2554963613
Apbb1,chr7,105581153,105582153,-,436.8234046136
Tia1,chr6,86403718,86404718,+,436.8208375996
Fbxo8,chr8,56550633,56551633,+,436.7918323511
Rtn4ip1,chr10,43901306,43902306,+,436.2431762604
Nfkb1,chr3,135691047,135692047,-,436.2410973986
Ubxn7,chr16,32331751,32332751,+,435.9078509863
Trex1,chr9,109059223,109060223,-,435.8594072027
Snora78,chr17,24719332,24720332,-,435.8588060911
Sntb2,chr8,106935249,106936249,+,435.7803858372
Fam122b,chrX,53269305,53270305,-,435.5534369153
Npr1,chr3,90465366,90466366,-,435.5056731207
Ldlrap1,chr4,134767504,134768504,-,435.4255662724
Tmppe,chr9,114400594,114401594,+,434.5857694038
Reep3,chr10,67096488,67097488,-,434.5167255149
Thy1,chr9,44042883,44043883,+,434.4611475798
Diexf,chr1,193129751,193130751,-,434.4043750883
Arfgef2,chr2,166805080,166806080,+,434.0532834354
Slc18b1,chr10,23796485,23797485,+,434.0068597211
Aamdc,chr7,97578997,97579997,-,434.0022829685
Lrrc8a,chr2,30237268,30238268,+,433.2360634963
Ap4b1,chr3,103809016,103810016,+,433.2341519515
Dock1,chr7,134670186,134671186,+,433.0703522048
Trmt10a,chr3,138143037,138144037,+,432.9002804855
Ephx1,chr1,181016995,181017995,-,432.859701029
Mdm1,chr10,118141286,118142286,+,432.7976913153
Abhd17b,chr19,21652808,21653808,+,432.7182588153
Wwp1,chr4,19708504,19709504,-,432.7167906528
St3gal3,chr4,118134446,118135446,-,432.7126147532
Exd2,chr12,80462594,80463594,+,432.6075152887
Ascc3,chr10,50592168,50593168,+,432.6008465331
Crabp1,chr9,54764247,54765247,+,432.4744540056
Fchsd2,chr7,101108274,101109274,+,432.3149886141
Cdk17,chr10,93160375,93161375,+,432.1845312389
Gopc,chr10,52381624,52382624,-,432.102046706
Mipep,chr14,60784065,60785065,+,432.0642661227
Nfatc4,chr14,55824294,55825294,+,431.7775227235
Gmeb1,chr4,132261049,132262049,-,431.6744134539
Phtf2,chr5,20881624,20882624,-,431.504821802
Ctns,chr11,73198519,73199519,-,431.2092503516
Atpaf1,chr4,115784313,115785313,+,431.2074848314
Dnajc6,chr4,101496147,101497147,+,431.0053970636
Pknox1,chr17,31564272,31565272,+,430.7804134529
Zfp395,chr14,65358175,65359175,+,430.6084848199
Map2k5,chr9,63377352,63378352,-,430.3194499171
Phf14,chr6,11925380,11926380,+,430.2561938181
Ctxn1,chr8,4258774,4259774,-,430.221109723
Tmub2,chr11,102284319,102285319,+,430.2153379391
Klhl7,chr5,24100089,24101089,+,430.013710231
2400006E01Rik,chr3,41527974,41528974,-,429.8276205037
Khnyn,chr14,55884468,55885468,+,429.5423192478
Usp49,chr17,47630189,47631189,+,429.5296994443
Pcbp3,chr10,76961447,76962447,-,429.4151461762
2310057M21Rik,chr7,131362198,131363198,-,429.3933603604
Cmklr1,chr5,113649890,113650890,-,429.0608253261
Prss35,chr9,86743132,86744132,+,429.0311802752
Lman2l,chr1,36444739,36445739,-,428.8971893528
Ip6k2,chr9,108795493,108796493,+,428.8771971878
Dis3l,chr9,64340757,64341757,-,428.7962156482
Eif2ak3,chr6,70844026,70845026,+,428.7471916914
Hspb11,chr4,107253433,107254433,+,428.715300452
Mir3101,chr7,27175593,27176593,-,428.688194926
Msc,chr1,14755466,14756466,-,428.6646198869
Suv420h1,chr19,3766920,3767920,+,428.4179885996
Zdhhc8,chr16,18234636,18235636,-,428.3425585223
Gata2,chr6,88198163,88199163,+,428.175282413
Blvra,chr2,127070156,127071156,+,428.1329259933
Fuk,chr8,110901988,110902988,-,428.0078448117
Nt5dc3,chr10,86778504,86779504,+,427.5948936462
Gnpda2,chr5,69591785,69592785,-,427.4289293668
Caap1,chr4,94556296,94557296,-,427.3522485636
Pde7a,chr3,19310822,19311822,-,427.2326681511
Fez1,chr9,36843158,36844158,+,427.1287719834
Parpbp,chr10,88146441,88147441,-,427.0888660202
Arhgap23,chr11,97449659,97450659,+,427.0744086334
Tax1bp3,chr11,73176582,73177582,+,427.0101802328
Brsk1,chr7,4690427,4691427,+,426.970124739
Slc35f6,chr5,30647438,30648438,+,426.9268140929
Arl6,chr16,59638839,59639839,-,426.9221268397
BC017643,chr11,121228809,121229809,-,426.5524646917
Abhd10,chr16,45742455,45743455,-,426.3807586278
Spg20,chr3,55111607,55112607,+,426.2424958255
Fars2,chr13,36117142,36118142,+,426.1990805856
Ufm1,chr3,53863307,53864307,-,425.8546584859
Telo2,chr17,25115467,25116467,-,425.5668731124
Rufy1,chr11,50430611,50431611,-,425.4974031414
Ndst1,chr18,60712889,60713889,-,425.3996888047
Cog5,chr12,31654368,31655368,+,425.1763690268
Unc5b,chr10,60831081,60832081,-,424.9142252048
Dnaaf2,chr12,69197929,69198929,-,424.8366339764
Gas6,chr8,13494035,13495035,-,424.7624046068
Triobp,chr15,78947223,78948223,+,424.435941192
Aaed1,chr13,64312210,64313210,-,424.1542761342
Ina,chr19,47014197,47015197,+,423.9512175005
Zfp623,chr15,75940451,75941451,+,423.9399509705
D6Wsu163e,chr6,126939465,126940465,+,423.8624929153
Mapk8ip3,chr17,24936477,24937477,-,423.8181704349
Pacs1,chr19,5272619,5273619,-,423.7710542282
Sema7a,chr9,57939634,57940634,+,423.7671653301
Mettl22,chr16,8470312,8471312,+,423.7072219467
Ubiad1,chr4,148444251,148445251,-,423.702920098
Akr1b10,chr6,34383746,34384746,+,423.7004573806
Kctd9,chr14,67715597,67716597,+,423.4162904779
Vps37c,chr19,10688314,10689314,+,423.377394667
Sfxn3,chr19,45047075,45048075,+,423.1215131881
Trim32,chr4,65604485,65605485,+,423.0177616834
Arhgef11,chr3,87618250,87619250,+,422.6448818736
Errfi1,chr4,150854590,150855590,+,422.6419397552
Ephb3,chr16,21204294,21205294,+,422.3941921753
Tle6,chr10,81600400,81601400,-,422.3402562474
Zswim4,chr8,84236542,84237542,-,422.2247734913
Slc25a40,chr5,8422337,8423337,+,422.1065502404
Zfp948,chr17,21566545,21567545,+,421.7720470139
Pla1a,chr16,38432645,38433645,-,421.7266072808
Mitf,chr6,97806557,97807557,+,421.6144586048
5830415F09Rik,chr4,46388923,46389923,-,421.5546604608
Rps6kl1,chr12,85150764,85151764,-,421.3783472518
Tsacc,chr3,88296338,88297338,-,421.3736679568
Ttl,chr2,129065446,129066446,+,421.325211418
Acsl4,chrX,142390035,142391035,-,421.1486770692
Heatr6,chr11,83753136,83754136,+,421.1445766906
Gpsm2,chr3,108721799,108722799,-,420.9936818855
Zfp410,chr12,84316358,84317358,+,420.6845064411
Ahcyl2,chr6,29767942,29768942,+,420.5927634031
Ddb2,chr2,91236566,91237566,-,420.4343236016
Tmco6,chr18,36734569,36735569,+,420.4269974675
Zfp592,chr7,80993183,80994183,+,420.3273834525
Pms1,chr1,53296496,53297496,-,420.2751283205
Mettl18,chr1,163994444,163995444,+,420.1936881946
Med18,chr4,132463421,132464421,-,420.0355227395
Dus4l,chr12,31654326,31655326,-,419.1624310251
Fbxo3,chr2,104027298,104028298,+,419.0489102848
Lxn,chr3,67463407,67464407,-,419.0281605567
Armcx2,chrX,134808721,134809721,-,418.7106466831
Fbxo17,chr7,28716289,28717289,+,418.5166585021
Spata7,chr12,98627641,98628641,+,418.4143355326
Zyx,chr6,42349327,42350327,+,418.3046060132
Mterf4,chr1,93305370,93306370,-,418.0973547712
Gng10,chr4,59034655,59035655,+,417.9798097818
Cdc37l1,chr19,28989851,28990851,+,417.845790734
Rab29,chr1,131866776,131867776,+,417.7510769443
Bcr,chr10,75060395,75061395,+,417.5913238013
Map3k11,chr19,5688630,5689630,+,417.4393805262
Atp9b,chr18,80933558,80934558,-,417.3245931744
Tgoln1,chr6,72616500,72617500,-,417.1867430735
Zkscan3,chr13,21402255,21403255,-,417.1561591963
Rassf1,chr9,107551054,107552054,+,417.0390944273
Apbb3,chr18,36678866,36679866,-,416.8522455108
Snx15,chr19,6127715,6128715,-,416.4804726196
Mettl4,chr17,94749392,94750392,-,416.383545782
Acrbp,chr6,125049426,125050426,+,416.2625210143
1700019A02Rik,chr1,53187117,53188117,-,416.0902941685
Gm9833,chr3,10087776,10088776,+,415.9554046143
Cdo1,chr18,46727842,46728842,-,415.8377064441
C1qtnf6,chr15,78529151,78530151,-,415.7711438965
Myo18a,chr11,77776734,77777734,+,415.757948514
Bmi1,chr2,18676517,18677517,+,415.701372496
Zfp148,chr16,33380274,33381274,+,415.690497008
Klf15,chr6,90462125,90463125,+,415.5455895829
Nek4,chr14,30950876,30951876,+,415.5152373873
Fbxo34,chr14,47472060,47473060,+,415.4288192647
Fbxo45,chr16,32246525,32247525,-,415.2762469451
Nutf2,chr8,105860133,105861133,+,415.2600705921
Slx1b,chr7,126695283,126696283,-,415.259443922
Zfp185,chrX,72986838,72987838,+,415.2062131676
Edem1,chr6,108828140,108829140,+,415.1666072687
Snord1b,chr11,116673646,116674646,+,415.101604417
Tbl1xr1,chr3,22076151,22077151,+,415.062443254
